siteid,date,pub_hol,sch_hol,hr,nobs,state
32615,2016-07-07,NA,1,13,5,Vic
32615,2016-07-07,NA,1,14,15,Vic
32615,2016-07-07,NA,1,15,12,Vic
32615,2016-07-07,NA,1,16,27,Vic
32615,2016-07-07,NA,1,17,40,Vic
32615,2016-07-07,NA,1,18,38,Vic
32615,2016-07-07,NA,1,19,12,Vic
32615,2016-07-07,NA,1,20,8,Vic
32615,2016-07-07,NA,1,21,4,Vic
32615,2016-07-08,NA,1,0,1,Vic
32615,2016-07-08,NA,1,5,1,Vic
32615,2016-07-08,NA,1,6,21,Vic
32615,2016-07-08,NA,1,7,48,Vic
32615,2016-07-08,NA,1,8,57,Vic
32615,2016-07-08,NA,1,9,37,Vic
32615,2016-07-08,NA,1,10,26,Vic
32615,2016-07-08,NA,1,11,48,Vic
32615,2016-07-08,NA,1,12,48,Vic
32615,2016-07-08,NA,1,13,65,Vic
32615,2016-07-08,NA,1,14,40,Vic
32615,2016-07-08,NA,1,15,55,Vic
32615,2016-07-08,NA,1,16,54,Vic
32615,2016-07-08,NA,1,17,53,Vic
32615,2016-07-08,NA,1,18,38,Vic
32615,2016-07-08,NA,1,19,6,Vic
32615,2016-07-08,NA,1,20,4,Vic
32615,2016-07-08,NA,1,21,2,Vic
32615,2016-07-08,NA,1,22,1,Vic
32615,2016-07-08,NA,1,23,1,Vic
32615,2016-07-09,NA,1,1,1,Vic
32615,2016-07-09,NA,1,4,2,Vic
32615,2016-07-09,NA,1,5,1,Vic
32615,2016-07-09,NA,1,6,7,Vic
32615,2016-07-09,NA,1,7,22,Vic
32615,2016-07-09,NA,1,8,37,Vic
32615,2016-07-09,NA,1,9,60,Vic
32615,2016-07-09,NA,1,10,94,Vic
32615,2016-07-09,NA,1,11,133,Vic
32615,2016-07-09,NA,1,12,181,Vic
32615,2016-07-09,NA,1,13,135,Vic
32615,2016-07-09,NA,1,14,153,Vic
32615,2016-07-09,NA,1,15,151,Vic
32615,2016-07-09,NA,1,16,127,Vic
32615,2016-07-09,NA,1,17,67,Vic
32615,2016-07-09,NA,1,18,21,Vic
32615,2016-07-09,NA,1,19,2,Vic
32615,2016-07-09,NA,1,20,1,Vic
32615,2016-07-09,NA,1,21,4,Vic
32615,2016-07-09,NA,1,22,2,Vic
32615,2016-07-10,NA,1,1,2,Vic
32615,2016-07-10,NA,1,6,4,Vic
32615,2016-07-10,NA,1,7,14,Vic
32615,2016-07-10,NA,1,8,61,Vic
32615,2016-07-10,NA,1,9,63,Vic
32615,2016-07-10,NA,1,10,89,Vic
32615,2016-07-10,NA,1,11,91,Vic
32615,2016-07-10,NA,1,12,52,Vic
32615,2016-07-10,NA,1,13,40,Vic
32615,2016-07-10,NA,1,14,25,Vic
32615,2016-07-10,NA,1,15,20,Vic
32615,2016-07-10,NA,1,16,4,Vic
32615,2016-07-10,NA,1,17,5,Vic
32615,2016-07-10,NA,1,19,2,Vic
32615,2016-07-10,NA,1,20,2,Vic
32615,2016-07-10,NA,1,21,1,Vic
32615,2016-07-10,NA,1,22,1,Vic
32615,2016-07-11,NA,NA,6,7,Vic
