siteid,date,pub_hol,sch_hol,hr,nobs,state
90772,2014-12-24,NA,1,14,2,Vic
90772,2014-12-24,NA,1,15,13,Vic
90772,2014-12-24,NA,1,16,7,Vic
90772,2014-12-24,NA,1,17,9,Vic
90772,2014-12-24,NA,1,18,9,Vic
90772,2014-12-24,NA,1,19,4,Vic
90772,2014-12-24,NA,1,20,1,Vic
90772,2014-12-24,NA,1,21,2,Vic
90772,2014-12-24,NA,1,22,2,Vic
90772,2014-12-25,NA,1,5,1,Vic
90772,2014-12-25,NA,1,6,6,Vic
90772,2014-12-25,NA,1,7,6,Vic
90772,2014-12-25,NA,1,8,1,Vic
90772,2014-12-25,NA,1,9,8,Vic
90772,2014-12-25,NA,1,10,7,Vic
90772,2014-12-25,NA,1,11,4,Vic
90772,2014-12-25,NA,1,12,2,Vic
90772,2014-12-25,NA,1,13,6,Vic
90772,2014-12-25,NA,1,15,2,Vic
90772,2014-12-25,NA,1,16,3,Vic
90772,2014-12-25,NA,1,17,5,Vic
90772,2014-12-25,NA,1,18,1,Vic
90772,2014-12-25,NA,1,19,2,Vic
90772,2014-12-25,NA,1,20,6,Vic
90772,2014-12-25,NA,1,21,4,Vic
90772,2014-12-26,NA,1,0,1,Vic
90772,2014-12-26,NA,1,6,1,Vic
90772,2014-12-26,NA,1,7,5,Vic
90772,2014-12-26,NA,1,8,7,Vic
90772,2014-12-26,NA,1,9,8,Vic
90772,2014-12-26,NA,1,10,12,Vic
90772,2014-12-26,NA,1,11,24,Vic
90772,2014-12-26,NA,1,12,12,Vic
90772,2014-12-26,NA,1,13,14,Vic
90772,2014-12-26,NA,1,14,1,Vic
90772,2014-12-26,NA,1,15,14,Vic
90772,2014-12-26,NA,1,16,18,Vic
90772,2014-12-26,NA,1,17,24,Vic
90772,2014-12-26,NA,1,18,5,Vic
90772,2014-12-26,NA,1,19,4,Vic
90772,2014-12-26,NA,1,20,4,Vic
90772,2014-12-26,NA,1,21,1,Vic
90772,2014-12-26,NA,1,22,6,Vic
90772,2014-12-26,NA,1,23,3,Vic
90772,2014-12-27,NA,1,2,1,Vic
90772,2014-12-27,NA,1,5,2,Vic
90772,2014-12-27,NA,1,6,9,Vic
90772,2014-12-27,NA,1,7,6,Vic
90772,2014-12-27,NA,1,8,4,Vic
90772,2014-12-27,NA,1,9,11,Vic
90772,2014-12-27,NA,1,10,5,Vic
90772,2014-12-27,NA,1,11,12,Vic
90772,2014-12-27,NA,1,12,14,Vic
90772,2014-12-27,NA,1,13,7,Vic
90772,2014-12-27,NA,1,14,19,Vic
90772,2014-12-27,NA,1,15,7,Vic
90772,2014-12-27,NA,1,16,12,Vic
90772,2014-12-27,NA,1,17,15,Vic
90772,2014-12-27,NA,1,18,18,Vic
90772,2014-12-27,NA,1,19,6,Vic
90772,2014-12-27,NA,1,20,5,Vic
90772,2014-12-27,NA,1,21,3,Vic
90772,2014-12-27,NA,1,22,1,Vic
90772,2014-12-27,NA,1,23,6,Vic
90772,2014-12-28,NA,1,1,1,Vic
90772,2014-12-28,NA,1,2,1,Vic
90772,2014-12-28,NA,1,5,1,Vic
90772,2014-12-28,NA,1,6,3,Vic
90772,2014-12-28,NA,1,7,2,Vic
90772,2014-12-28,NA,1,8,6,Vic
90772,2014-12-28,NA,1,9,7,Vic
90772,2014-12-28,NA,1,10,16,Vic
90772,2014-12-28,NA,1,11,9,Vic
90772,2014-12-28,NA,1,12,16,Vic
90772,2014-12-28,NA,1,13,12,Vic
90772,2014-12-28,NA,1,14,6,Vic
90772,2014-12-28,NA,1,15,7,Vic
90772,2014-12-28,NA,1,16,16,Vic
90772,2014-12-28,NA,1,17,13,Vic
90772,2014-12-28,NA,1,18,21,Vic
90772,2014-12-28,NA,1,19,6,Vic
90772,2014-12-28,NA,1,20,3,Vic
90772,2014-12-28,NA,1,21,1,Vic
90772,2014-12-28,NA,1,22,1,Vic
90772,2014-12-28,NA,1,23,3,Vic
90772,2014-12-29,NA,1,1,2,Vic
90772,2014-12-29,NA,1,5,2,Vic
90772,2014-12-29,NA,1,6,7,Vic
90772,2014-12-29,NA,1,7,27,Vic
90772,2014-12-29,NA,1,8,49,Vic
90772,2014-12-29,NA,1,9,22,Vic
90772,2014-12-29,NA,1,10,9,Vic
90772,2014-12-29,NA,1,11,15,Vic
90772,2014-12-29,NA,1,12,9,Vic
90772,2014-12-29,NA,1,13,5,Vic
90772,2014-12-29,NA,1,14,4,Vic
90772,2014-12-29,NA,1,15,6,Vic
90772,2014-12-29,NA,1,16,10,Vic
90772,2014-12-29,NA,1,17,22,Vic
90772,2014-12-29,NA,1,18,8,Vic
90772,2014-12-29,NA,1,19,11,Vic
90772,2014-12-29,NA,1,20,7,Vic
90772,2014-12-29,NA,1,21,1,Vic
90772,2014-12-29,NA,1,22,2,Vic
90772,2014-12-29,NA,1,23,1,Vic
90772,2014-12-30,NA,1,0,1,Vic
90772,2014-12-30,NA,1,5,1,Vic
90772,2014-12-30,NA,1,6,5,Vic
90772,2014-12-30,NA,1,7,33,Vic
90772,2014-12-30,NA,1,8,51,Vic
90772,2014-12-30,NA,1,9,37,Vic
90772,2014-12-30,NA,1,10,10,Vic
90772,2014-12-30,NA,1,11,14,Vic
90772,2014-12-30,NA,1,12,13,Vic
90772,2014-12-30,NA,1,13,9,Vic
90772,2014-12-30,NA,1,14,13,Vic
90772,2014-12-30,NA,1,15,11,Vic
90772,2014-12-30,NA,1,16,11,Vic
90772,2014-12-30,NA,1,17,14,Vic
90772,2014-12-30,NA,1,18,19,Vic
90772,2014-12-30,NA,1,19,6,Vic
90772,2014-12-30,NA,1,20,3,Vic
90772,2014-12-30,NA,1,21,3,Vic
90772,2014-12-30,NA,1,22,4,Vic
90772,2014-12-30,NA,1,23,2,Vic
90772,2014-12-31,NA,1,0,1,Vic
90772,2014-12-31,NA,1,1,1,Vic
90772,2014-12-31,NA,1,5,2,Vic
90772,2014-12-31,NA,1,6,7,Vic
90772,2014-12-31,NA,1,7,24,Vic
90772,2014-12-31,NA,1,8,47,Vic
90772,2014-12-31,NA,1,9,28,Vic
90772,2014-12-31,NA,1,10,14,Vic
90772,2014-12-31,NA,1,11,25,Vic
90772,2014-12-31,NA,1,12,11,Vic
90772,2014-12-31,NA,1,13,9,Vic
90772,2014-12-31,NA,1,14,12,Vic
90772,2014-12-31,NA,1,15,11,Vic
90772,2014-12-31,NA,1,16,12,Vic
90772,2014-12-31,NA,1,17,13,Vic
90772,2014-12-31,NA,1,18,8,Vic
90772,2014-12-31,NA,1,19,3,Vic
90772,2014-12-31,NA,1,20,13,Vic
90772,2014-12-31,NA,1,21,15,Vic
90772,2014-12-31,NA,1,22,7,Vic
90772,2015-01-01,1,1,0,6,Vic
90772,2015-01-01,1,1,1,1,Vic
90772,2015-01-01,1,1,2,4,Vic
90772,2015-01-01,1,1,3,1,Vic
90772,2015-01-01,1,1,4,1,Vic
90772,2015-01-01,1,1,5,3,Vic
90772,2015-01-01,1,1,6,4,Vic
90772,2015-01-01,1,1,7,4,Vic
90772,2015-01-01,1,1,8,4,Vic
90772,2015-01-01,1,1,9,6,Vic
90772,2015-01-01,1,1,10,8,Vic
90772,2015-01-01,1,1,11,5,Vic
90772,2015-01-01,1,1,12,5,Vic
90772,2015-01-01,1,1,13,5,Vic
90772,2015-01-01,1,1,14,4,Vic
90772,2015-01-01,1,1,15,15,Vic
90772,2015-01-01,1,1,16,4,Vic
90772,2015-01-01,1,1,17,8,Vic
90772,2015-01-01,1,1,18,4,Vic
90772,2015-01-01,1,1,19,3,Vic
90772,2015-01-01,1,1,20,3,Vic
90772,2015-01-01,1,1,21,1,Vic
90772,2015-01-01,1,1,22,1,Vic
90772,2015-01-01,1,1,23,1,Vic
90772,2015-01-02,NA,1,1,1,Vic
90772,2015-01-02,NA,1,5,2,Vic
90772,2015-01-02,NA,1,6,3,Vic
90772,2015-01-02,NA,1,7,15,Vic
90772,2015-01-02,NA,1,8,29,Vic
90772,2015-01-02,NA,1,9,22,Vic
90772,2015-01-02,NA,1,10,12,Vic
90772,2015-01-02,NA,1,11,16,Vic
90772,2015-01-02,NA,1,12,7,Vic
90772,2015-01-02,NA,1,13,6,Vic
90772,2015-01-02,NA,1,14,5,Vic
90772,2015-01-02,NA,1,15,6,Vic
90772,2015-01-02,NA,1,16,8,Vic
90772,2015-01-02,NA,1,17,6,Vic
90772,2015-01-02,NA,1,18,9,Vic
90772,2015-01-02,NA,1,19,1,Vic
90772,2015-01-02,NA,1,20,3,Vic
90772,2015-01-02,NA,1,21,5,Vic
90772,2015-01-02,NA,1,22,3,Vic
90772,2015-01-02,NA,1,23,2,Vic
90772,2015-01-03,NA,1,6,3,Vic
90772,2015-01-03,NA,1,7,5,Vic
90772,2015-01-03,NA,1,8,4,Vic
90772,2015-01-03,NA,1,9,3,Vic
90772,2015-01-03,NA,1,10,4,Vic
90772,2015-01-03,NA,1,11,6,Vic
90772,2015-01-03,NA,1,12,6,Vic
90772,2015-01-03,NA,1,13,8,Vic
90772,2015-01-03,NA,1,14,5,Vic
90772,2015-01-03,NA,1,15,9,Vic
90772,2015-01-03,NA,1,16,2,Vic
90772,2015-01-03,NA,1,17,6,Vic
90772,2015-01-03,NA,1,18,2,Vic
90772,2015-01-03,NA,1,19,3,Vic
90772,2015-01-03,NA,1,20,1,Vic
90772,2015-01-03,NA,1,21,6,Vic
90772,2015-01-03,NA,1,22,3,Vic
90772,2015-01-03,NA,1,23,2,Vic
90772,2015-01-04,NA,1,2,1,Vic
90772,2015-01-04,NA,1,5,2,Vic
90772,2015-01-04,NA,1,6,4,Vic
90772,2015-01-04,NA,1,7,2,Vic
90772,2015-01-04,NA,1,8,4,Vic
90772,2015-01-04,NA,1,9,4,Vic
90772,2015-01-04,NA,1,10,7,Vic
90772,2015-01-04,NA,1,11,10,Vic
90772,2015-01-04,NA,1,12,15,Vic
90772,2015-01-04,NA,1,13,22,Vic
90772,2015-01-04,NA,1,14,11,Vic
90772,2015-01-04,NA,1,15,8,Vic
90772,2015-01-04,NA,1,16,14,Vic
90772,2015-01-04,NA,1,17,9,Vic
90772,2015-01-04,NA,1,18,11,Vic
90772,2015-01-04,NA,1,19,6,Vic
90772,2015-01-04,NA,1,20,10,Vic
90772,2015-01-05,NA,1,0,1,Vic
90772,2015-01-05,NA,1,1,1,Vic
90772,2015-01-05,NA,1,5,1,Vic
90772,2015-01-05,NA,1,6,24,Vic
90772,2015-01-05,NA,1,7,73,Vic
90772,2015-01-05,NA,1,8,180,Vic
90772,2015-01-05,NA,1,9,54,Vic
90772,2015-01-05,NA,1,10,16,Vic
90772,2015-01-05,NA,1,11,17,Vic
90772,2015-01-05,NA,1,12,18,Vic
90772,2015-01-05,NA,1,13,13,Vic
90772,2015-01-05,NA,1,14,10,Vic
90772,2015-01-05,NA,1,15,10,Vic
90772,2015-01-05,NA,1,16,16,Vic
90772,2015-01-05,NA,1,17,32,Vic
90772,2015-01-05,NA,1,18,27,Vic
90772,2015-01-05,NA,1,19,7,Vic
90772,2015-01-05,NA,1,20,6,Vic
90772,2015-01-05,NA,1,21,2,Vic
90772,2015-01-05,NA,1,22,4,Vic
90772,2015-01-05,NA,1,23,2,Vic
90772,2015-01-06,NA,1,0,1,Vic
90772,2015-01-06,NA,1,1,1,Vic
90772,2015-01-06,NA,1,5,3,Vic
90772,2015-01-06,NA,1,6,28,Vic
90772,2015-01-06,NA,1,7,99,Vic
90772,2015-01-06,NA,1,8,191,Vic
90772,2015-01-06,NA,1,9,55,Vic
90772,2015-01-06,NA,1,10,29,Vic
90772,2015-01-06,NA,1,11,23,Vic
90772,2015-01-06,NA,1,12,26,Vic
90772,2015-01-06,NA,1,13,19,Vic
90772,2015-01-06,NA,1,14,11,Vic
90772,2015-01-06,NA,1,15,7,Vic
90772,2015-01-06,NA,1,16,20,Vic
90772,2015-01-06,NA,1,17,37,Vic
90772,2015-01-06,NA,1,18,27,Vic
90772,2015-01-06,NA,1,19,10,Vic
90772,2015-01-06,NA,1,20,4,Vic
90772,2015-01-06,NA,1,21,3,Vic
90772,2015-01-06,NA,1,22,6,Vic
90772,2015-01-06,NA,1,23,1,Vic
90772,2015-01-07,NA,1,0,1,Vic
90772,2015-01-07,NA,1,1,1,Vic
90772,2015-01-07,NA,1,5,6,Vic
90772,2015-01-07,NA,1,6,21,Vic
90772,2015-01-07,NA,1,7,88,Vic
90772,2015-01-07,NA,1,8,164,Vic
90772,2015-01-07,NA,1,9,63,Vic
90772,2015-01-07,NA,1,10,23,Vic
