siteid,date,pub_hol,sch_hol,hr,nobs,state
8192,2017-01-01,1,1,0,10,Vic
8192,2017-01-01,1,1,1,4,Vic
8192,2017-01-01,1,1,5,2,Vic
8192,2017-01-01,1,1,6,6,Vic
8192,2017-01-01,1,1,7,17,Vic
8192,2017-01-01,1,1,8,29,Vic
8192,2017-01-01,1,1,9,75,Vic
8192,2017-01-01,1,1,10,95,Vic
8192,2017-01-01,1,1,11,77,Vic
8192,2017-01-01,1,1,12,79,Vic
8192,2017-01-01,1,1,13,74,Vic
8192,2017-01-01,1,1,14,76,Vic
8192,2017-01-01,1,1,15,99,Vic
8192,2017-01-01,1,1,16,33,Vic
8192,2017-01-01,1,1,17,35,Vic
8192,2017-01-01,1,1,18,29,Vic
8192,2017-01-01,1,1,19,17,Vic
8192,2017-01-01,1,1,20,1,Vic
8192,2017-01-01,1,1,21,1,Vic
8192,2017-01-01,1,1,22,2,Vic
8192,2017-01-01,1,1,23,3,Vic
8192,2017-01-02,1,1,1,1,Vic
8192,2017-01-02,1,1,6,4,Vic
8192,2017-01-02,1,1,7,18,Vic
8192,2017-01-02,1,1,8,45,Vic
8192,2017-01-02,1,1,9,43,Vic
8192,2017-01-02,1,1,10,59,Vic
8192,2017-01-02,1,1,11,43,Vic
8192,2017-01-02,1,1,12,46,Vic
8192,2017-01-02,1,1,13,46,Vic
8192,2017-01-02,1,1,14,41,Vic
8192,2017-01-02,1,1,15,35,Vic
8192,2017-01-02,1,1,16,47,Vic
8192,2017-01-02,1,1,17,39,Vic
8192,2017-01-02,1,1,18,25,Vic
8192,2017-01-02,1,1,19,13,Vic
8192,2017-01-02,1,1,22,3,Vic
8192,2017-01-03,NA,1,0,1,Vic
8192,2017-01-03,NA,1,4,1,Vic
8192,2017-01-03,NA,1,5,6,Vic
8192,2017-01-03,NA,1,6,41,Vic
8192,2017-01-03,NA,1,7,141,Vic
8192,2017-01-03,NA,1,8,118,Vic
8192,2017-01-03,NA,1,9,62,Vic
8192,2017-01-03,NA,1,10,75,Vic
8192,2017-01-03,NA,1,11,96,Vic
8192,2017-01-03,NA,1,12,87,Vic
8192,2017-01-03,NA,1,13,77,Vic
8192,2017-01-03,NA,1,14,72,Vic
8192,2017-01-03,NA,1,15,62,Vic
8192,2017-01-03,NA,1,16,112,Vic
8192,2017-01-03,NA,1,17,174,Vic
8192,2017-01-03,NA,1,18,139,Vic
8192,2017-01-03,NA,1,19,57,Vic
8192,2017-01-03,NA,1,20,39,Vic
8192,2017-01-03,NA,1,21,8,Vic
8192,2017-01-03,NA,1,22,6,Vic
8192,2017-01-03,NA,1,23,1,Vic
8192,2017-01-04,NA,1,4,2,Vic
8192,2017-01-04,NA,1,5,9,Vic
8192,2017-01-04,NA,1,6,40,Vic
8192,2017-01-04,NA,1,7,168,Vic
8192,2017-01-04,NA,1,8,140,Vic
8192,2017-01-04,NA,1,9,78,Vic
8192,2017-01-04,NA,1,10,76,Vic
8192,2017-01-04,NA,1,11,96,Vic
8192,2017-01-04,NA,1,12,55,Vic
8192,2017-01-04,NA,1,13,39,Vic
8192,2017-01-04,NA,1,14,40,Vic
8192,2017-01-04,NA,1,15,30,Vic
8192,2017-01-04,NA,1,16,79,Vic
8192,2017-01-04,NA,1,17,201,Vic
8192,2017-01-04,NA,1,18,129,Vic
8192,2017-01-04,NA,1,19,61,Vic
8192,2017-01-04,NA,1,20,23,Vic
8192,2017-01-04,NA,1,21,6,Vic
