siteid,date,pub_hol,sch_hol,hr,nobs,state
51626,2017-01-01,1,1,1,2,WA
51626,2017-01-01,1,1,4,1,WA
51626,2017-01-01,1,1,5,2,WA
51626,2017-01-01,1,1,6,18,WA
51626,2017-01-01,1,1,7,31,WA
51626,2017-01-01,1,1,8,49,WA
51626,2017-01-01,1,1,9,83,WA
51626,2017-01-01,1,1,10,81,WA
51626,2017-01-01,1,1,11,66,WA
51626,2017-01-01,1,1,12,42,WA
51626,2017-01-01,1,1,13,38,WA
51626,2017-01-01,1,1,14,37,WA
51626,2017-01-01,1,1,15,32,WA
51626,2017-01-01,1,1,16,27,WA
51626,2017-01-01,1,1,17,26,WA
51626,2017-01-01,1,1,18,17,WA
51626,2017-01-01,1,1,19,33,WA
51626,2017-01-01,1,1,20,7,WA
51626,2017-01-01,1,1,21,5,WA
51626,2017-01-01,1,1,22,3,WA
51626,2017-01-01,1,1,23,1,WA
51626,2017-01-02,1,1,4,1,WA
51626,2017-01-02,1,1,5,7,WA
51626,2017-01-02,1,1,6,37,WA
51626,2017-01-02,1,1,7,69,WA
51626,2017-01-02,1,1,8,85,WA
51626,2017-01-02,1,1,9,88,WA
51626,2017-01-02,1,1,10,79,WA
51626,2017-01-02,1,1,11,64,WA
51626,2017-01-02,1,1,12,39,WA
51626,2017-01-02,1,1,13,25,WA
51626,2017-01-02,1,1,14,23,WA
51626,2017-01-02,1,1,15,27,WA
51626,2017-01-02,1,1,16,22,WA
51626,2017-01-02,1,1,17,26,WA
51626,2017-01-02,1,1,18,42,WA
51626,2017-01-02,1,1,19,41,WA
51626,2017-01-02,1,1,20,12,WA
51626,2017-01-02,1,1,21,6,WA
51626,2017-01-02,1,1,22,2,WA
51626,2017-01-02,1,1,23,2,WA
51626,2017-01-03,NA,1,1,3,WA
51626,2017-01-03,NA,1,2,1,WA
51626,2017-01-03,NA,1,5,7,WA
51626,2017-01-03,NA,1,6,47,WA
51626,2017-01-03,NA,1,7,65,WA
51626,2017-01-03,NA,1,8,69,WA
51626,2017-01-03,NA,1,9,87,WA
51626,2017-01-03,NA,1,10,43,WA
51626,2017-01-03,NA,1,11,29,WA
51626,2017-01-03,NA,1,12,22,WA
51626,2017-01-03,NA,1,13,12,WA
51626,2017-01-03,NA,1,14,21,WA
51626,2017-01-03,NA,1,15,22,WA
51626,2017-01-03,NA,1,16,29,WA
51626,2017-01-03,NA,1,17,32,WA
51626,2017-01-03,NA,1,18,50,WA
51626,2017-01-03,NA,1,19,53,WA
51626,2017-01-03,NA,1,20,17,WA
51626,2017-01-03,NA,1,21,12,WA
51626,2017-01-03,NA,1,22,4,WA
51626,2017-01-03,NA,1,23,5,WA
51626,2017-01-04,NA,1,0,1,WA
51626,2017-01-04,NA,1,4,1,WA
51626,2017-01-04,NA,1,5,9,WA
51626,2017-01-04,NA,1,6,37,WA
51626,2017-01-04,NA,1,7,84,WA
51626,2017-01-04,NA,1,8,86,WA
51626,2017-01-04,NA,1,9,64,WA
51626,2017-01-04,NA,1,10,41,WA
51626,2017-01-04,NA,1,11,36,WA
51626,2017-01-04,NA,1,12,19,WA
51626,2017-01-04,NA,1,13,15,WA
51626,2017-01-04,NA,1,14,7,WA
51626,2017-01-04,NA,1,15,17,WA
51626,2017-01-04,NA,1,16,20,WA
51626,2017-01-04,NA,1,17,15,WA
51626,2017-01-04,NA,1,18,35,WA
51626,2017-01-04,NA,1,19,27,WA
51626,2017-01-04,NA,1,20,25,WA
51626,2017-01-04,NA,1,21,9,WA
51626,2017-01-04,NA,1,22,1,WA
51626,2017-01-04,NA,1,23,8,WA
51626,2017-01-05,NA,1,5,13,WA
51626,2017-01-05,NA,1,6,21,WA
51626,2017-01-05,NA,1,7,55,WA
51626,2017-01-05,NA,1,8,40,WA
51626,2017-01-05,NA,1,9,85,WA
51626,2017-01-05,NA,1,10,56,WA
51626,2017-01-05,NA,1,11,75,WA
51626,2017-01-05,NA,1,12,50,WA
51626,2017-01-05,NA,1,13,46,WA
51626,2017-01-05,NA,1,14,32,WA
51626,2017-01-05,NA,1,15,24,WA
51626,2017-01-05,NA,1,16,31,WA
51626,2017-01-05,NA,1,17,27,WA
51626,2017-01-05,NA,1,18,19,WA
51626,2017-01-05,NA,1,19,5,WA
51626,2017-01-05,NA,1,21,3,WA
51626,2017-01-05,NA,1,22,1,WA
51626,2017-01-06,NA,1,1,3,WA
51626,2017-01-06,NA,1,5,3,WA
51626,2017-01-06,NA,1,6,20,WA
51626,2017-01-06,NA,1,7,49,WA
51626,2017-01-06,NA,1,8,48,WA
51626,2017-01-06,NA,1,9,65,WA
51626,2017-01-06,NA,1,10,58,WA
51626,2017-01-06,NA,1,11,84,WA
51626,2017-01-06,NA,1,12,65,WA
51626,2017-01-06,NA,1,13,17,WA
51626,2017-01-06,NA,1,14,22,WA
51626,2017-01-06,NA,1,15,21,WA
51626,2017-01-06,NA,1,16,47,WA
51626,2017-01-06,NA,1,17,33,WA
51626,2017-01-06,NA,1,18,21,WA
51626,2017-01-06,NA,1,19,14,WA
51626,2017-01-06,NA,1,20,2,WA
51626,2017-01-06,NA,1,21,7,WA
51626,2017-01-06,NA,1,22,5,WA
51626,2017-01-06,NA,1,23,1,WA
51626,2017-01-07,NA,1,1,1,WA
51626,2017-01-07,NA,1,2,1,WA
51626,2017-01-07,NA,1,5,2,WA
51626,2017-01-07,NA,1,6,22,WA
51626,2017-01-07,NA,1,7,64,WA
51626,2017-01-07,NA,1,8,95,WA
51626,2017-01-07,NA,1,9,103,WA
51626,2017-01-07,NA,1,10,102,WA
51626,2017-01-07,NA,1,11,93,WA
51626,2017-01-07,NA,1,12,58,WA
51626,2017-01-07,NA,1,13,63,WA
51626,2017-01-07,NA,1,14,45,WA
51626,2017-01-07,NA,1,15,33,WA
51626,2017-01-07,NA,1,16,29,WA
51626,2017-01-07,NA,1,17,26,WA
51626,2017-01-07,NA,1,18,22,WA
51626,2017-01-07,NA,1,19,6,WA
51626,2017-01-07,NA,1,20,5,WA
51626,2017-01-07,NA,1,21,7,WA
51626,2017-01-07,NA,1,22,2,WA
51626,2017-01-07,NA,1,23,1,WA
51626,2017-01-08,NA,1,0,1,WA
51626,2017-01-08,NA,1,4,3,WA
51626,2017-01-08,NA,1,5,7,WA
51626,2017-01-08,NA,1,6,23,WA
51626,2017-01-08,NA,1,7,51,WA
51626,2017-01-08,NA,1,8,99,WA
51626,2017-01-08,NA,1,9,122,WA
51626,2017-01-08,NA,1,10,111,WA
51626,2017-01-08,NA,1,11,89,WA
51626,2017-01-08,NA,1,12,67,WA
51626,2017-01-08,NA,1,13,29,WA
51626,2017-01-08,NA,1,14,37,WA
51626,2017-01-08,NA,1,15,36,WA
51626,2017-01-08,NA,1,16,40,WA
51626,2017-01-08,NA,1,17,26,WA
51626,2017-01-08,NA,1,18,27,WA
51626,2017-01-08,NA,1,19,20,WA
51626,2017-01-08,NA,1,20,4,WA
51626,2017-01-08,NA,1,21,4,WA
51626,2017-01-08,NA,1,22,3,WA
51626,2017-01-08,NA,1,23,2,WA
51626,2017-01-09,NA,1,1,1,WA
51626,2017-01-09,NA,1,2,1,WA
51626,2017-01-09,NA,1,5,9,WA
51626,2017-01-09,NA,1,6,38,WA
51626,2017-01-09,NA,1,7,55,WA
51626,2017-01-09,NA,1,8,63,WA
51626,2017-01-09,NA,1,9,71,WA
51626,2017-01-09,NA,1,10,59,WA
51626,2017-01-09,NA,1,11,38,WA
51626,2017-01-09,NA,1,12,39,WA
51626,2017-01-09,NA,1,13,25,WA
51626,2017-01-09,NA,1,14,19,WA
51626,2017-01-09,NA,1,15,23,WA
51626,2017-01-09,NA,1,16,26,WA
51626,2017-01-09,NA,1,17,48,WA
51626,2017-01-09,NA,1,18,24,WA
51626,2017-01-09,NA,1,19,31,WA
51626,2017-01-09,NA,1,20,15,WA
51626,2017-01-09,NA,1,21,11,WA
51626,2017-01-09,NA,1,22,1,WA
51626,2017-01-10,NA,1,1,1,WA
51626,2017-01-10,NA,1,5,11,WA
51626,2017-01-10,NA,1,6,41,WA
51626,2017-01-10,NA,1,7,56,WA
51626,2017-01-10,NA,1,8,48,WA
51626,2017-01-10,NA,1,9,68,WA
51626,2017-01-10,NA,1,10,87,WA
51626,2017-01-10,NA,1,11,30,WA
51626,2017-01-10,NA,1,12,40,WA
51626,2017-01-10,NA,1,13,32,WA
51626,2017-01-10,NA,1,14,18,WA
51626,2017-01-10,NA,1,15,18,WA
51626,2017-01-10,NA,1,16,22,WA
51626,2017-01-10,NA,1,17,37,WA
51626,2017-01-10,NA,1,18,19,WA
51626,2017-01-10,NA,1,19,26,WA
51626,2017-01-10,NA,1,20,11,WA
51626,2017-01-10,NA,1,21,5,WA
51626,2017-01-10,NA,1,22,2,WA
51626,2017-01-10,NA,1,23,6,WA
51626,2017-01-11,NA,1,2,1,WA
51626,2017-01-11,NA,1,5,11,WA
51626,2017-01-11,NA,1,6,54,WA
51626,2017-01-11,NA,1,7,79,WA
51626,2017-01-11,NA,1,8,53,WA
51626,2017-01-11,NA,1,9,45,WA
51626,2017-01-11,NA,1,10,40,WA
51626,2017-01-11,NA,1,11,27,WA
51626,2017-01-11,NA,1,12,27,WA
51626,2017-01-11,NA,1,13,19,WA
51626,2017-01-11,NA,1,14,23,WA
51626,2017-01-11,NA,1,15,27,WA
51626,2017-01-11,NA,1,16,24,WA
51626,2017-01-11,NA,1,17,43,WA
51626,2017-01-11,NA,1,18,29,WA
51626,2017-01-11,NA,1,19,23,WA
51626,2017-01-11,NA,1,20,16,WA
51626,2017-01-11,NA,1,21,7,WA
51626,2017-01-11,NA,1,22,1,WA
51626,2017-01-11,NA,1,23,1,WA
51626,2017-01-12,NA,1,0,3,WA
51626,2017-01-12,NA,1,5,2,WA
51626,2017-01-12,NA,1,6,6,WA
51626,2017-01-12,NA,1,7,15,WA
51626,2017-01-12,NA,1,8,29,WA
51626,2017-01-12,NA,1,9,45,WA
51626,2017-01-12,NA,1,10,28,WA
51626,2017-01-12,NA,1,11,46,WA
51626,2017-01-12,NA,1,12,20,WA
51626,2017-01-12,NA,1,13,22,WA
51626,2017-01-12,NA,1,14,16,WA
51626,2017-01-12,NA,1,15,21,WA
51626,2017-01-12,NA,1,16,17,WA
51626,2017-01-12,NA,1,17,28,WA
51626,2017-01-12,NA,1,18,12,WA
51626,2017-01-12,NA,1,19,4,WA
51626,2017-01-12,NA,1,20,2,WA
51626,2017-01-12,NA,1,21,2,WA
51626,2017-01-12,NA,1,22,1,WA
51626,2017-01-12,NA,1,23,1,WA
51626,2017-01-13,NA,1,0,1,WA
51626,2017-01-13,NA,1,1,1,WA
51626,2017-01-13,NA,1,2,1,WA
51626,2017-01-13,NA,1,4,1,WA
51626,2017-01-13,NA,1,5,13,WA
51626,2017-01-13,NA,1,6,45,WA
51626,2017-01-13,NA,1,7,52,WA
51626,2017-01-13,NA,1,8,66,WA
51626,2017-01-13,NA,1,9,75,WA
51626,2017-01-13,NA,1,10,93,WA
51626,2017-01-13,NA,1,11,63,WA
51626,2017-01-13,NA,1,12,29,WA
51626,2017-01-13,NA,1,13,38,WA
51626,2017-01-13,NA,1,14,13,WA
51626,2017-01-13,NA,1,15,17,WA
51626,2017-01-13,NA,1,16,23,WA
51626,2017-01-13,NA,1,17,32,WA
51626,2017-01-13,NA,1,18,12,WA
51626,2017-01-13,NA,1,19,11,WA
51626,2017-01-13,NA,1,20,8,WA
51626,2017-01-13,NA,1,21,2,WA
51626,2017-01-13,NA,1,22,1,WA
51626,2017-01-13,NA,1,23,3,WA
51626,2017-01-14,NA,1,0,1,WA
51626,2017-01-14,NA,1,1,1,WA
51626,2017-01-14,NA,1,2,1,WA
51626,2017-01-14,NA,1,3,1,WA
51626,2017-01-14,NA,1,5,3,WA
51626,2017-01-14,NA,1,6,32,WA
51626,2017-01-14,NA,1,7,50,WA
51626,2017-01-14,NA,1,8,70,WA
51626,2017-01-14,NA,1,9,81,WA
51626,2017-01-14,NA,1,10,72,WA
51626,2017-01-14,NA,1,11,43,WA
51626,2017-01-14,NA,1,12,46,WA
51626,2017-01-14,NA,1,13,20,WA
51626,2017-01-14,NA,1,14,31,WA
51626,2017-01-14,NA,1,15,31,WA
51626,2017-01-14,NA,1,16,29,WA
51626,2017-01-14,NA,1,17,32,WA
51626,2017-01-14,NA,1,18,19,WA
51626,2017-01-14,NA,1,19,21,WA
51626,2017-01-14,NA,1,20,12,WA
51626,2017-01-14,NA,1,21,4,WA
51626,2017-01-14,NA,1,22,1,WA
51626,2017-01-14,NA,1,23,3,WA
51626,2017-01-15,NA,1,1,1,WA
51626,2017-01-15,NA,1,2,1,WA
51626,2017-01-15,NA,1,4,1,WA
51626,2017-01-15,NA,1,5,5,WA
51626,2017-01-15,NA,1,6,40,WA
51626,2017-01-15,NA,1,7,68,WA
51626,2017-01-15,NA,1,8,92,WA
51626,2017-01-15,NA,1,9,109,WA
51626,2017-01-15,NA,1,10,70,WA
51626,2017-01-15,NA,1,11,80,WA
51626,2017-01-15,NA,1,12,36,WA
51626,2017-01-15,NA,1,13,38,WA
51626,2017-01-15,NA,1,14,33,WA
51626,2017-01-15,NA,1,15,29,WA
51626,2017-01-15,NA,1,16,24,WA
51626,2017-01-15,NA,1,17,28,WA
51626,2017-01-15,NA,1,18,21,WA
51626,2017-01-15,NA,1,19,15,WA
51626,2017-01-15,NA,1,20,4,WA
51626,2017-01-15,NA,1,21,5,WA
51626,2017-01-15,NA,1,22,5,WA
51626,2017-01-16,NA,1,3,1,WA
51626,2017-01-16,NA,1,5,5,WA
51626,2017-01-16,NA,1,6,21,WA
51626,2017-01-16,NA,1,7,47,WA
51626,2017-01-16,NA,1,8,47,WA
51626,2017-01-16,NA,1,9,48,WA
51626,2017-01-16,NA,1,10,43,WA
51626,2017-01-16,NA,1,11,29,WA
51626,2017-01-16,NA,1,12,39,WA
51626,2017-01-16,NA,1,13,15,WA
51626,2017-01-16,NA,1,14,21,WA
51626,2017-01-16,NA,1,15,11,WA
51626,2017-01-16,NA,1,16,12,WA
51626,2017-01-16,NA,1,17,22,WA
51626,2017-01-16,NA,1,18,28,WA
51626,2017-01-16,NA,1,19,21,WA
51626,2017-01-16,NA,1,20,1,WA
51626,2017-01-17,NA,1,0,1,WA
51626,2017-01-17,NA,1,4,3,WA
51626,2017-01-17,NA,1,5,12,WA
51626,2017-01-17,NA,1,6,22,WA
51626,2017-01-17,NA,1,7,60,WA
51626,2017-01-17,NA,1,8,60,WA
51626,2017-01-17,NA,1,9,61,WA
51626,2017-01-17,NA,1,10,44,WA
51626,2017-01-17,NA,1,11,31,WA
51626,2017-01-17,NA,1,12,39,WA
51626,2017-01-17,NA,1,13,25,WA
51626,2017-01-17,NA,1,14,26,WA
51626,2017-01-17,NA,1,15,22,WA
51626,2017-01-17,NA,1,16,21,WA
51626,2017-01-17,NA,1,17,24,WA
51626,2017-01-17,NA,1,18,43,WA
51626,2017-01-17,NA,1,19,17,WA
51626,2017-01-17,NA,1,20,13,WA
51626,2017-01-17,NA,1,21,11,WA
51626,2017-01-18,NA,1,0,5,WA
51626,2017-01-18,NA,1,1,1,WA
51626,2017-01-18,NA,1,5,3,WA
51626,2017-01-18,NA,1,6,30,WA
51626,2017-01-18,NA,1,7,58,WA
51626,2017-01-18,NA,1,8,102,WA
51626,2017-01-18,NA,1,9,86,WA
51626,2017-01-18,NA,1,10,51,WA
51626,2017-01-18,NA,1,11,25,WA
51626,2017-01-18,NA,1,12,39,WA
51626,2017-01-18,NA,1,13,27,WA
51626,2017-01-18,NA,1,14,15,WA
51626,2017-01-18,NA,1,15,23,WA
51626,2017-01-18,NA,1,16,14,WA
51626,2017-01-18,NA,1,17,30,WA
51626,2017-01-18,NA,1,18,34,WA
51626,2017-01-18,NA,1,19,18,WA
51626,2017-01-18,NA,1,20,10,WA
51626,2017-01-18,NA,1,21,9,WA
51626,2017-01-18,NA,1,22,1,WA
51626,2017-01-18,NA,1,23,1,WA
51626,2017-01-19,NA,1,5,9,WA
51626,2017-01-19,NA,1,6,26,WA
51626,2017-01-19,NA,1,7,43,WA
51626,2017-01-19,NA,1,8,35,WA
51626,2017-01-19,NA,1,9,59,WA
51626,2017-01-19,NA,1,10,49,WA
51626,2017-01-19,NA,1,11,34,WA
51626,2017-01-19,NA,1,12,27,WA
51626,2017-01-19,NA,1,13,20,WA
51626,2017-01-19,NA,1,14,23,WA
51626,2017-01-19,NA,1,15,25,WA
51626,2017-01-19,NA,1,16,33,WA
51626,2017-01-19,NA,1,17,21,WA
51626,2017-01-19,NA,1,18,25,WA
51626,2017-01-19,NA,1,19,17,WA
51626,2017-01-19,NA,1,20,10,WA
51626,2017-01-19,NA,1,21,6,WA
51626,2017-01-19,NA,1,22,2,WA
51626,2017-01-19,NA,1,23,1,WA
51626,2017-01-20,NA,1,5,10,WA
51626,2017-01-20,NA,1,6,27,WA
51626,2017-01-20,NA,1,7,61,WA
51626,2017-01-20,NA,1,8,63,WA
51626,2017-01-20,NA,1,9,79,WA
51626,2017-01-20,NA,1,10,72,WA
51626,2017-01-20,NA,1,11,48,WA
51626,2017-01-20,NA,1,12,33,WA
51626,2017-01-20,NA,1,13,46,WA
51626,2017-01-20,NA,1,14,21,WA
51626,2017-01-20,NA,1,15,24,WA
51626,2017-01-20,NA,1,16,20,WA
51626,2017-01-20,NA,1,17,23,WA
51626,2017-01-20,NA,1,18,20,WA
51626,2017-01-20,NA,1,19,14,WA
51626,2017-01-20,NA,1,20,19,WA
51626,2017-01-20,NA,1,21,3,WA
51626,2017-01-20,NA,1,22,5,WA
51626,2017-01-21,NA,1,0,2,WA
51626,2017-01-21,NA,1,1,1,WA
51626,2017-01-21,NA,1,4,2,WA
51626,2017-01-21,NA,1,5,8,WA
51626,2017-01-21,NA,1,6,28,WA
51626,2017-01-21,NA,1,7,40,WA
51626,2017-01-21,NA,1,8,72,WA
51626,2017-01-21,NA,1,9,67,WA
51626,2017-01-21,NA,1,10,89,WA
51626,2017-01-21,NA,1,11,66,WA
51626,2017-01-21,NA,1,12,22,WA
51626,2017-01-21,NA,1,13,26,WA
51626,2017-01-21,NA,1,14,42,WA
51626,2017-01-21,NA,1,15,47,WA
51626,2017-01-21,NA,1,16,34,WA
51626,2017-01-21,NA,1,17,13,WA
51626,2017-01-21,NA,1,18,17,WA
51626,2017-01-21,NA,1,19,17,WA
51626,2017-01-21,NA,1,20,2,WA
51626,2017-01-21,NA,1,21,7,WA
51626,2017-01-21,NA,1,22,3,WA
51626,2017-01-21,NA,1,23,1,WA
51626,2017-01-22,NA,1,0,1,WA
51626,2017-01-22,NA,1,1,1,WA
51626,2017-01-22,NA,1,4,1,WA
51626,2017-01-22,NA,1,6,32,WA
51626,2017-01-22,NA,1,7,59,WA
51626,2017-01-22,NA,1,8,65,WA
51626,2017-01-22,NA,1,9,67,WA
51626,2017-01-22,NA,1,10,77,WA
51626,2017-01-22,NA,1,11,68,WA
51626,2017-01-22,NA,1,12,56,WA
51626,2017-01-22,NA,1,13,59,WA
51626,2017-01-22,NA,1,14,43,WA
51626,2017-01-22,NA,1,15,43,WA
51626,2017-01-22,NA,1,16,36,WA
51626,2017-01-22,NA,1,17,31,WA
51626,2017-01-22,NA,1,18,25,WA
51626,2017-01-22,NA,1,19,14,WA
51626,2017-01-22,NA,1,20,8,WA
51626,2017-01-22,NA,1,22,2,WA
51626,2017-01-22,NA,1,23,2,WA
51626,2017-01-23,NA,1,1,1,WA
51626,2017-01-23,NA,1,5,8,WA
51626,2017-01-23,NA,1,6,27,WA
51626,2017-01-23,NA,1,7,41,WA
51626,2017-01-23,NA,1,8,48,WA
51626,2017-01-23,NA,1,9,57,WA
51626,2017-01-23,NA,1,10,57,WA
51626,2017-01-23,NA,1,11,58,WA
51626,2017-01-23,NA,1,12,25,WA
51626,2017-01-23,NA,1,13,23,WA
51626,2017-01-23,NA,1,14,26,WA
51626,2017-01-23,NA,1,15,23,WA
51626,2017-01-23,NA,1,16,23,WA
51626,2017-01-23,NA,1,17,37,WA
51626,2017-01-23,NA,1,18,32,WA
51626,2017-01-23,NA,1,19,7,WA
51626,2017-01-23,NA,1,20,11,WA
51626,2017-01-23,NA,1,21,7,WA
51626,2017-01-23,NA,1,22,2,WA
51626,2017-01-24,NA,1,0,1,WA
51626,2017-01-24,NA,1,4,1,WA
51626,2017-01-24,NA,1,5,12,WA
51626,2017-01-24,NA,1,6,31,WA
51626,2017-01-24,NA,1,7,45,WA
51626,2017-01-24,NA,1,8,55,WA
51626,2017-01-24,NA,1,9,63,WA
51626,2017-01-24,NA,1,10,60,WA
51626,2017-01-24,NA,1,11,40,WA
51626,2017-01-24,NA,1,12,31,WA
51626,2017-01-24,NA,1,13,25,WA
51626,2017-01-24,NA,1,14,16,WA
51626,2017-01-24,NA,1,15,17,WA
51626,2017-01-24,NA,1,16,15,WA
51626,2017-01-24,NA,1,17,23,WA
51626,2017-01-24,NA,1,18,16,WA
51626,2017-01-24,NA,1,19,25,WA
51626,2017-01-24,NA,1,20,4,WA
51626,2017-01-24,NA,1,21,4,WA
51626,2017-01-25,NA,1,0,3,WA
51626,2017-01-25,NA,1,4,2,WA
51626,2017-01-25,NA,1,5,12,WA
51626,2017-01-25,NA,1,6,51,WA
51626,2017-01-25,NA,1,7,55,WA
51626,2017-01-25,NA,1,8,54,WA
51626,2017-01-25,NA,1,9,38,WA
51626,2017-01-25,NA,1,10,37,WA
51626,2017-01-25,NA,1,11,31,WA
51626,2017-01-25,NA,1,12,12,WA
51626,2017-01-25,NA,1,13,12,WA
51626,2017-01-25,NA,1,14,12,WA
51626,2017-01-25,NA,1,15,17,WA
51626,2017-01-25,NA,1,16,21,WA
51626,2017-01-25,NA,1,17,22,WA
51626,2017-01-25,NA,1,18,33,WA
51626,2017-01-25,NA,1,19,25,WA
51626,2017-01-25,NA,1,20,12,WA
51626,2017-01-25,NA,1,21,5,WA
51626,2017-01-25,NA,1,22,2,WA
51626,2017-01-25,NA,1,23,1,WA
51626,2017-01-26,1,1,0,1,WA
51626,2017-01-26,1,1,1,1,WA
51626,2017-01-26,1,1,4,1,WA
51626,2017-01-26,1,1,5,8,WA
51626,2017-01-26,1,1,6,45,WA
51626,2017-01-26,1,1,7,79,WA
51626,2017-01-26,1,1,8,104,WA
51626,2017-01-26,1,1,9,72,WA
51626,2017-01-26,1,1,10,71,WA
51626,2017-01-26,1,1,11,34,WA
51626,2017-01-26,1,1,12,11,WA
51626,2017-01-26,1,1,13,10,WA
51626,2017-01-26,1,1,14,11,WA
51626,2017-01-26,1,1,15,12,WA
51626,2017-01-26,1,1,16,15,WA
51626,2017-01-26,1,1,17,29,WA
51626,2017-01-26,1,1,18,18,WA
