siteid,date,pub_hol,sch_hol,hr,nobs,state
32616,2016-11-18,NA,NA,14,6,Vic
32616,2016-11-18,NA,NA,15,12,Vic
32616,2016-11-18,NA,NA,16,8,Vic
32616,2016-11-18,NA,NA,17,4,Vic
32616,2016-11-18,NA,NA,18,13,Vic
32616,2016-11-18,NA,NA,19,13,Vic
32616,2016-11-18,NA,NA,20,2,Vic
32616,2016-11-18,NA,NA,23,1,Vic
32616,2016-11-19,NA,NA,5,1,Vic
32616,2016-11-19,NA,NA,6,5,Vic
32616,2016-11-19,NA,NA,7,5,Vic
32616,2016-11-19,NA,NA,8,16,Vic
32616,2016-11-19,NA,NA,9,18,Vic
32616,2016-11-19,NA,NA,10,36,Vic
32616,2016-11-19,NA,NA,11,20,Vic
32616,2016-11-19,NA,NA,12,30,Vic
32616,2016-11-19,NA,NA,13,34,Vic
32616,2016-11-19,NA,NA,14,47,Vic
32616,2016-11-19,NA,NA,15,35,Vic
32616,2016-11-19,NA,NA,16,49,Vic
32616,2016-11-19,NA,NA,17,24,Vic
32616,2016-11-19,NA,NA,18,14,Vic
32616,2016-11-19,NA,NA,19,5,Vic
32616,2016-11-19,NA,NA,20,1,Vic
32616,2016-11-19,NA,NA,21,2,Vic
32616,2016-11-19,NA,NA,22,1,Vic
32616,2016-11-19,NA,NA,23,1,Vic
32616,2016-11-20,NA,NA,6,1,Vic
32616,2016-11-20,NA,NA,7,5,Vic
32616,2016-11-20,NA,NA,8,14,Vic
32616,2016-11-20,NA,NA,9,34,Vic
32616,2016-11-20,NA,NA,10,57,Vic
32616,2016-11-20,NA,NA,11,67,Vic
32616,2016-11-20,NA,NA,12,47,Vic
32616,2016-11-20,NA,NA,13,39,Vic
32616,2016-11-20,NA,NA,14,56,Vic
32616,2016-11-20,NA,NA,15,33,Vic
32616,2016-11-20,NA,NA,16,21,Vic
32616,2016-11-20,NA,NA,17,13,Vic
32616,2016-11-20,NA,NA,18,15,Vic
32616,2016-11-20,NA,NA,19,2,Vic
32616,2016-11-20,NA,NA,20,6,Vic
32616,2016-11-20,NA,NA,22,1,Vic
32616,2016-11-21,NA,NA,3,1,Vic
32616,2016-11-21,NA,NA,5,2,Vic
32616,2016-11-21,NA,NA,6,8,Vic
32616,2016-11-21,NA,NA,7,7,Vic
32616,2016-11-21,NA,NA,8,10,Vic
32616,2016-11-21,NA,NA,9,18,Vic
32616,2016-11-21,NA,NA,10,15,Vic
32616,2016-11-21,NA,NA,11,10,Vic
32616,2016-11-21,NA,NA,12,10,Vic
32616,2016-11-21,NA,NA,13,9,Vic
32616,2016-11-21,NA,NA,14,5,Vic
32616,2016-11-21,NA,NA,15,3,Vic
32616,2016-11-21,NA,NA,16,5,Vic
32616,2016-11-21,NA,NA,17,6,Vic
32616,2016-11-21,NA,NA,18,8,Vic
32616,2016-11-21,NA,NA,19,2,Vic
32616,2016-11-21,NA,NA,21,1,Vic
32616,2016-11-22,NA,NA,8,5,Vic
32616,2016-11-22,NA,NA,9,3,Vic
32616,2016-11-22,NA,NA,10,6,Vic
32616,2016-11-22,NA,NA,11,7,Vic
32616,2016-11-22,NA,NA,12,2,Vic
32616,2016-11-22,NA,NA,13,2,Vic
32616,2016-11-22,NA,NA,14,4,Vic
32616,2016-11-22,NA,NA,15,6,Vic
32616,2016-11-22,NA,NA,16,2,Vic
32616,2016-11-22,NA,NA,17,7,Vic
32616,2016-11-22,NA,NA,18,8,Vic
32616,2016-11-22,NA,NA,19,9,Vic
32616,2016-11-22,NA,NA,20,3,Vic
32616,2016-11-22,NA,NA,21,1,Vic
32616,2016-11-23,NA,NA,5,1,Vic
32616,2016-11-23,NA,NA,6,2,Vic
32616,2016-11-23,NA,NA,7,7,Vic
32616,2016-11-23,NA,NA,8,11,Vic
32616,2016-11-23,NA,NA,10,5,Vic
32616,2016-11-23,NA,NA,11,14,Vic
32616,2016-11-23,NA,NA,12,10,Vic
32616,2016-11-23,NA,NA,13,11,Vic
32616,2016-11-23,NA,NA,14,1,Vic
32616,2016-11-23,NA,NA,15,2,Vic
32616,2016-11-23,NA,NA,16,5,Vic
32616,2016-11-23,NA,NA,17,8,Vic
32616,2016-11-23,NA,NA,18,7,Vic
32616,2016-11-23,NA,NA,19,3,Vic
32616,2016-11-23,NA,NA,20,2,Vic
32616,2016-11-24,NA,NA,5,2,Vic
32616,2016-11-24,NA,NA,6,4,Vic
32616,2016-11-24,NA,NA,7,8,Vic
32616,2016-11-24,NA,NA,8,4,Vic
32616,2016-11-24,NA,NA,9,5,Vic
32616,2016-11-24,NA,NA,10,7,Vic
32616,2016-11-24,NA,NA,11,7,Vic
32616,2016-11-24,NA,NA,12,9,Vic
32616,2016-11-24,NA,NA,13,8,Vic
32616,2016-11-24,NA,NA,14,9,Vic
32616,2016-11-24,NA,NA,15,10,Vic
32616,2016-11-24,NA,NA,16,10,Vic
32616,2016-11-24,NA,NA,17,15,Vic
32616,2016-11-24,NA,NA,18,8,Vic
32616,2016-11-24,NA,NA,19,5,Vic
32616,2016-11-24,NA,NA,20,5,Vic
32616,2016-11-25,NA,NA,5,1,Vic
32616,2016-11-25,NA,NA,6,1,Vic
32616,2016-11-25,NA,NA,7,6,Vic
32616,2016-11-25,NA,NA,8,14,Vic
32616,2016-11-25,NA,NA,9,10,Vic
32616,2016-11-25,NA,NA,10,23,Vic
