siteid,date,pub_hol,sch_hol,hr,nobs,state
31747,2014-12-24,NA,1,15,3,Vic
31747,2014-12-24,NA,1,18,1,Vic
31747,2014-12-24,NA,1,20,2,Vic
31747,2014-12-25,NA,1,8,1,Vic
31747,2014-12-25,NA,1,13,3,Vic
31747,2014-12-25,NA,1,14,1,Vic
31747,2014-12-25,NA,1,18,1,Vic
31747,2014-12-26,NA,1,9,2,Vic
31747,2014-12-26,NA,1,10,1,Vic
31747,2014-12-26,NA,1,13,1,Vic
31747,2014-12-26,NA,1,15,1,Vic
31747,2014-12-27,NA,1,9,1,Vic
31747,2014-12-27,NA,1,10,2,Vic
31747,2014-12-27,NA,1,12,1,Vic
31747,2014-12-27,NA,1,15,8,Vic
31747,2014-12-27,NA,1,16,1,Vic
31747,2014-12-27,NA,1,18,1,Vic
31747,2014-12-28,NA,1,7,1,Vic
31747,2014-12-28,NA,1,8,1,Vic
31747,2014-12-28,NA,1,9,1,Vic
31747,2014-12-28,NA,1,10,1,Vic
31747,2014-12-28,NA,1,17,1,Vic
31747,2014-12-28,NA,1,18,2,Vic
31747,2014-12-29,NA,1,8,1,Vic
31747,2014-12-29,NA,1,13,1,Vic
31747,2014-12-29,NA,1,15,1,Vic
31747,2014-12-29,NA,1,16,1,Vic
31747,2014-12-29,NA,1,18,1,Vic
31747,2014-12-29,NA,1,19,2,Vic
31747,2014-12-30,NA,1,7,1,Vic
31747,2014-12-30,NA,1,10,1,Vic
31747,2014-12-30,NA,1,11,2,Vic
31747,2014-12-30,NA,1,12,1,Vic
31747,2014-12-30,NA,1,15,1,Vic
31747,2014-12-30,NA,1,19,8,Vic
31747,2014-12-30,NA,1,20,1,Vic
31747,2014-12-31,NA,1,7,1,Vic
31747,2014-12-31,NA,1,10,2,Vic
31747,2014-12-31,NA,1,15,1,Vic
31747,2014-12-31,NA,1,17,1,Vic
31747,2014-12-31,NA,1,19,2,Vic
31747,2014-12-31,NA,1,20,3,Vic
