siteid,date,pub_hol,sch_hol,hr,nobs,state
31602,2014-12-24,NA,1,14,1,Vic
31602,2014-12-24,NA,1,15,11,Vic
31602,2014-12-24,NA,1,16,15,Vic
31602,2014-12-24,NA,1,17,7,Vic
31602,2014-12-24,NA,1,18,3,Vic
31602,2014-12-24,NA,1,19,3,Vic
31602,2014-12-24,NA,1,20,3,Vic
31602,2014-12-24,NA,1,21,3,Vic
31602,2014-12-25,NA,1,6,1,Vic
31602,2014-12-25,NA,1,7,1,Vic
31602,2014-12-25,NA,1,8,2,Vic
31602,2014-12-25,NA,1,9,14,Vic
31602,2014-12-25,NA,1,10,4,Vic
31602,2014-12-25,NA,1,11,8,Vic
31602,2014-12-25,NA,1,12,6,Vic
31602,2014-12-25,NA,1,13,1,Vic
31602,2014-12-25,NA,1,14,2,Vic
31602,2014-12-25,NA,1,15,10,Vic
31602,2014-12-25,NA,1,16,5,Vic
31602,2014-12-25,NA,1,17,3,Vic
31602,2014-12-25,NA,1,18,5,Vic
31602,2014-12-25,NA,1,19,5,Vic
31602,2014-12-25,NA,1,20,7,Vic
31602,2014-12-26,NA,1,7,7,Vic
31602,2014-12-26,NA,1,8,9,Vic
31602,2014-12-26,NA,1,9,9,Vic
31602,2014-12-26,NA,1,10,28,Vic
31602,2014-12-26,NA,1,11,7,Vic
31602,2014-12-26,NA,1,12,3,Vic
31602,2014-12-26,NA,1,13,1,Vic
31602,2014-12-26,NA,1,14,9,Vic
31602,2014-12-26,NA,1,15,15,Vic
31602,2014-12-26,NA,1,16,9,Vic
31602,2014-12-26,NA,1,17,12,Vic
31602,2014-12-26,NA,1,18,27,Vic
31602,2014-12-26,NA,1,19,7,Vic
31602,2014-12-26,NA,1,20,2,Vic
31602,2014-12-27,NA,1,6,1,Vic
31602,2014-12-27,NA,1,7,1,Vic
31602,2014-12-27,NA,1,8,4,Vic
31602,2014-12-27,NA,1,9,9,Vic
31602,2014-12-27,NA,1,10,18,Vic
31602,2014-12-27,NA,1,11,10,Vic
31602,2014-12-27,NA,1,12,22,Vic
31602,2014-12-27,NA,1,13,12,Vic
31602,2014-12-27,NA,1,14,11,Vic
31602,2014-12-27,NA,1,15,4,Vic
31602,2014-12-27,NA,1,16,6,Vic
31602,2014-12-27,NA,1,17,7,Vic
31602,2014-12-27,NA,1,18,3,Vic
31602,2014-12-27,NA,1,19,8,Vic
31602,2014-12-28,NA,1,6,1,Vic
31602,2014-12-28,NA,1,7,3,Vic
31602,2014-12-28,NA,1,8,10,Vic
31602,2014-12-28,NA,1,9,28,Vic
31602,2014-12-28,NA,1,10,10,Vic
31602,2014-12-28,NA,1,11,15,Vic
31602,2014-12-28,NA,1,12,22,Vic
31602,2014-12-28,NA,1,13,5,Vic
31602,2014-12-28,NA,1,14,7,Vic
31602,2014-12-28,NA,1,15,13,Vic
31602,2014-12-28,NA,1,16,22,Vic
31602,2014-12-28,NA,1,17,9,Vic
31602,2014-12-28,NA,1,18,1,Vic
31602,2014-12-28,NA,1,19,2,Vic
31602,2014-12-28,NA,1,20,1,Vic
31602,2014-12-29,NA,1,7,3,Vic
31602,2014-12-29,NA,1,8,4,Vic
31602,2014-12-29,NA,1,9,2,Vic
31602,2014-12-29,NA,1,10,9,Vic
31602,2014-12-29,NA,1,11,10,Vic
31602,2014-12-29,NA,1,12,17,Vic
31602,2014-12-29,NA,1,13,4,Vic
31602,2014-12-29,NA,1,15,8,Vic
31602,2014-12-29,NA,1,16,6,Vic
31602,2014-12-29,NA,1,17,4,Vic
31602,2014-12-29,NA,1,18,6,Vic
31602,2014-12-29,NA,1,19,5,Vic
31602,2014-12-29,NA,1,21,1,Vic
31602,2014-12-30,NA,1,7,5,Vic
31602,2014-12-30,NA,1,8,5,Vic
31602,2014-12-30,NA,1,9,18,Vic
31602,2014-12-30,NA,1,10,5,Vic
31602,2014-12-30,NA,1,11,5,Vic
31602,2014-12-30,NA,1,12,4,Vic
31602,2014-12-30,NA,1,13,7,Vic
31602,2014-12-30,NA,1,14,7,Vic
31602,2014-12-30,NA,1,15,5,Vic
31602,2014-12-30,NA,1,16,6,Vic
31602,2014-12-30,NA,1,17,9,Vic
31602,2014-12-30,NA,1,18,11,Vic
31602,2014-12-30,NA,1,19,12,Vic
31602,2014-12-30,NA,1,20,4,Vic
31602,2014-12-31,NA,1,7,2,Vic
31602,2014-12-31,NA,1,8,5,Vic
31602,2014-12-31,NA,1,9,12,Vic
31602,2014-12-31,NA,1,10,4,Vic
31602,2014-12-31,NA,1,11,1,Vic
31602,2014-12-31,NA,1,12,6,Vic
31602,2014-12-31,NA,1,13,9,Vic
31602,2014-12-31,NA,1,14,5,Vic
31602,2014-12-31,NA,1,15,9,Vic
31602,2014-12-31,NA,1,16,19,Vic
31602,2014-12-31,NA,1,17,6,Vic
31602,2014-12-31,NA,1,18,12,Vic
31602,2014-12-31,NA,1,19,4,Vic
31602,2015-01-01,1,1,0,2,Vic
31602,2015-01-01,1,1,8,3,Vic
31602,2015-01-01,1,1,9,11,Vic
31602,2015-01-01,1,1,10,7,Vic
31602,2015-01-01,1,1,11,3,Vic
31602,2015-01-01,1,1,12,3,Vic
31602,2015-01-01,1,1,13,5,Vic
31602,2015-01-01,1,1,14,12,Vic
31602,2015-01-01,1,1,15,20,Vic
31602,2015-01-01,1,1,16,12,Vic
31602,2015-01-01,1,1,17,19,Vic
31602,2015-01-01,1,1,18,9,Vic
31602,2015-01-01,1,1,19,3,Vic
31602,2015-01-01,1,1,20,3,Vic
31602,2015-01-01,1,1,21,1,Vic
31602,2015-01-02,NA,1,6,2,Vic
31602,2015-01-02,NA,1,7,7,Vic
31602,2015-01-02,NA,1,8,11,Vic
31602,2015-01-02,NA,1,9,14,Vic
31602,2015-01-02,NA,1,10,12,Vic
31602,2015-01-02,NA,1,11,3,Vic
31602,2015-01-02,NA,1,12,3,Vic
31602,2015-01-02,NA,1,13,1,Vic
31602,2015-01-02,NA,1,14,1,Vic
31602,2015-01-02,NA,1,15,2,Vic
31602,2015-01-02,NA,1,16,1,Vic
31602,2015-01-02,NA,1,17,1,Vic
31602,2015-01-02,NA,1,19,2,Vic
31602,2015-01-02,NA,1,20,3,Vic
31602,2015-01-03,NA,1,7,5,Vic
31602,2015-01-03,NA,1,9,3,Vic
31602,2015-01-03,NA,1,11,1,Vic
31602,2015-01-03,NA,1,12,1,Vic
31602,2015-01-03,NA,1,18,2,Vic
31602,2015-01-03,NA,1,19,1,Vic
31602,2015-01-03,NA,1,20,1,Vic
31602,2015-01-04,NA,1,8,4,Vic
31602,2015-01-04,NA,1,9,12,Vic
31602,2015-01-04,NA,1,10,30,Vic
31602,2015-01-04,NA,1,11,13,Vic
31602,2015-01-04,NA,1,12,13,Vic
31602,2015-01-04,NA,1,13,12,Vic
31602,2015-01-04,NA,1,14,11,Vic
31602,2015-01-04,NA,1,15,11,Vic
31602,2015-01-04,NA,1,16,17,Vic
31602,2015-01-04,NA,1,17,12,Vic
31602,2015-01-04,NA,1,18,15,Vic
31602,2015-01-04,NA,1,19,6,Vic
31602,2015-01-04,NA,1,20,8,Vic
31602,2015-01-05,NA,1,6,2,Vic
31602,2015-01-05,NA,1,7,6,Vic
31602,2015-01-05,NA,1,8,6,Vic
31602,2015-01-05,NA,1,9,4,Vic
31602,2015-01-05,NA,1,10,20,Vic
31602,2015-01-05,NA,1,11,20,Vic
31602,2015-01-05,NA,1,12,9,Vic
31602,2015-01-05,NA,1,14,15,Vic
31602,2015-01-05,NA,1,15,3,Vic
31602,2015-01-05,NA,1,16,6,Vic
31602,2015-01-05,NA,1,17,20,Vic
31602,2015-01-05,NA,1,18,9,Vic
31602,2015-01-05,NA,1,19,15,Vic
31602,2015-01-05,NA,1,20,3,Vic
31602,2015-01-06,NA,1,7,8,Vic
31602,2015-01-06,NA,1,8,7,Vic
31602,2015-01-06,NA,1,9,2,Vic
31602,2015-01-06,NA,1,10,18,Vic
31602,2015-01-06,NA,1,11,8,Vic
31602,2015-01-06,NA,1,12,1,Vic
31602,2015-01-06,NA,1,13,1,Vic
31602,2015-01-06,NA,1,14,1,Vic
31602,2015-01-06,NA,1,15,8,Vic
31602,2015-01-06,NA,1,16,5,Vic
31602,2015-01-06,NA,1,17,6,Vic
31602,2015-01-06,NA,1,18,7,Vic
31602,2015-01-06,NA,1,19,3,Vic
31602,2015-01-06,NA,1,20,9,Vic
31602,2015-01-06,NA,1,23,1,Vic
31602,2015-01-07,NA,1,7,2,Vic
31602,2015-01-07,NA,1,8,2,Vic
31602,2015-01-07,NA,1,9,11,Vic
31602,2015-01-07,NA,1,10,13,Vic
31602,2015-01-07,NA,1,11,5,Vic
31602,2015-01-07,NA,1,12,5,Vic
31602,2015-01-07,NA,1,13,1,Vic
31602,2015-01-07,NA,1,14,1,Vic
31602,2015-01-07,NA,1,15,1,Vic
31602,2015-01-07,NA,1,17,3,Vic
31602,2015-01-07,NA,1,18,4,Vic
31602,2015-01-07,NA,1,19,8,Vic
31602,2015-01-07,NA,1,20,5,Vic
31602,2015-01-08,NA,1,6,1,Vic
31602,2015-01-08,NA,1,7,2,Vic
31602,2015-01-08,NA,1,8,4,Vic
31602,2015-01-08,NA,1,9,1,Vic
31602,2015-01-08,NA,1,10,5,Vic
31602,2015-01-08,NA,1,11,2,Vic
31602,2015-01-08,NA,1,12,1,Vic
31602,2015-01-08,NA,1,13,3,Vic
31602,2015-01-08,NA,1,14,1,Vic
31602,2015-01-08,NA,1,15,2,Vic
31602,2015-01-08,NA,1,16,1,Vic
31602,2015-01-08,NA,1,17,3,Vic
31602,2015-01-08,NA,1,18,4,Vic
31602,2015-01-08,NA,1,19,3,Vic
31602,2015-01-08,NA,1,20,1,Vic
31602,2015-01-09,NA,1,6,1,Vic
31602,2015-01-09,NA,1,7,4,Vic
31602,2015-01-09,NA,1,8,3,Vic
31602,2015-01-09,NA,1,9,1,Vic
31602,2015-01-09,NA,1,10,2,Vic
31602,2015-01-09,NA,1,11,1,Vic
31602,2015-01-09,NA,1,12,2,Vic
31602,2015-01-09,NA,1,13,3,Vic
31602,2015-01-09,NA,1,14,2,Vic
31602,2015-01-09,NA,1,15,6,Vic
31602,2015-01-09,NA,1,16,10,Vic
31602,2015-01-09,NA,1,17,4,Vic
31602,2015-01-09,NA,1,18,2,Vic
31602,2015-01-10,NA,1,7,2,Vic
31602,2015-01-10,NA,1,8,1,Vic
31602,2015-01-10,NA,1,10,4,Vic
31602,2015-01-10,NA,1,11,6,Vic
31602,2015-01-10,NA,1,12,8,Vic
31602,2015-01-10,NA,1,13,2,Vic
31602,2015-01-10,NA,1,14,13,Vic
31602,2015-01-10,NA,1,15,9,Vic
31602,2015-01-10,NA,1,16,15,Vic
31602,2015-01-10,NA,1,17,7,Vic
31602,2015-01-10,NA,1,18,3,Vic
31602,2015-01-10,NA,1,19,1,Vic
31602,2015-01-11,NA,1,7,5,Vic
31602,2015-01-11,NA,1,8,2,Vic
31602,2015-01-11,NA,1,9,16,Vic
31602,2015-01-11,NA,1,10,12,Vic
31602,2015-01-11,NA,1,11,7,Vic
31602,2015-01-11,NA,1,12,14,Vic
31602,2015-01-11,NA,1,13,6,Vic
31602,2015-01-11,NA,1,14,7,Vic
31602,2015-01-11,NA,1,15,15,Vic
31602,2015-01-11,NA,1,16,13,Vic
31602,2015-01-11,NA,1,17,26,Vic
31602,2015-01-11,NA,1,18,5,Vic
31602,2015-01-11,NA,1,19,13,Vic
31602,2015-01-11,NA,1,20,3,Vic
31602,2015-01-12,NA,1,6,1,Vic
31602,2015-01-12,NA,1,7,2,Vic
31602,2015-01-12,NA,1,8,4,Vic
31602,2015-01-12,NA,1,9,12,Vic
31602,2015-01-12,NA,1,10,5,Vic
31602,2015-01-12,NA,1,11,11,Vic
31602,2015-01-12,NA,1,12,31,Vic
31602,2015-01-12,NA,1,13,2,Vic
31602,2015-01-12,NA,1,14,3,Vic
31602,2015-01-12,NA,1,15,4,Vic
31602,2015-01-12,NA,1,16,4,Vic
31602,2015-01-12,NA,1,17,8,Vic
31602,2015-01-12,NA,1,18,15,Vic
31602,2015-01-12,NA,1,19,10,Vic
31602,2015-01-12,NA,1,20,14,Vic
31602,2015-01-12,NA,1,21,4,Vic
31602,2015-01-12,NA,1,22,2,Vic
31602,2015-01-13,NA,1,7,4,Vic
31602,2015-01-13,NA,1,8,2,Vic
31602,2015-01-13,NA,1,9,5,Vic
31602,2015-01-13,NA,1,10,1,Vic
31602,2015-01-13,NA,1,16,4,Vic
31602,2015-01-13,NA,1,17,5,Vic
31602,2015-01-13,NA,1,18,19,Vic
31602,2015-01-13,NA,1,19,14,Vic
31602,2015-01-14,NA,1,6,1,Vic
31602,2015-01-14,NA,1,8,2,Vic
31602,2015-01-14,NA,1,9,1,Vic
31602,2015-01-14,NA,1,10,14,Vic
31602,2015-01-14,NA,1,11,1,Vic
31602,2015-01-14,NA,1,12,1,Vic
31602,2015-01-14,NA,1,13,3,Vic
31602,2015-01-14,NA,1,14,3,Vic
31602,2015-01-14,NA,1,15,1,Vic
31602,2015-01-14,NA,1,16,1,Vic
31602,2015-01-14,NA,1,17,3,Vic
31602,2015-01-14,NA,1,18,12,Vic
31602,2015-01-14,NA,1,19,1,Vic
31602,2015-01-14,NA,1,20,6,Vic
31602,2015-01-15,NA,1,7,4,Vic
31602,2015-01-15,NA,1,8,4,Vic
31602,2015-01-15,NA,1,9,2,Vic
31602,2015-01-15,NA,1,10,4,Vic
31602,2015-01-15,NA,1,11,2,Vic
31602,2015-01-15,NA,1,12,10,Vic
31602,2015-01-15,NA,1,13,3,Vic
31602,2015-01-15,NA,1,14,4,Vic
31602,2015-01-15,NA,1,15,4,Vic
31602,2015-01-15,NA,1,16,19,Vic
31602,2015-01-15,NA,1,17,8,Vic
31602,2015-01-15,NA,1,18,5,Vic
31602,2015-01-15,NA,1,19,5,Vic
31602,2015-01-15,NA,1,20,1,Vic
31602,2015-01-15,NA,1,21,1,Vic
31602,2015-01-16,NA,1,7,2,Vic
31602,2015-01-16,NA,1,9,8,Vic
31602,2015-01-16,NA,1,10,13,Vic
31602,2015-01-16,NA,1,11,14,Vic
31602,2015-01-16,NA,1,12,4,Vic
31602,2015-01-16,NA,1,13,5,Vic
31602,2015-01-16,NA,1,14,8,Vic
31602,2015-01-16,NA,1,15,3,Vic
31602,2015-01-16,NA,1,16,4,Vic
31602,2015-01-16,NA,1,17,8,Vic
31602,2015-01-16,NA,1,18,8,Vic
31602,2015-01-16,NA,1,19,6,Vic
31602,2015-01-16,NA,1,20,15,Vic
31602,2015-01-16,NA,1,21,1,Vic
31602,2015-01-16,NA,1,23,1,Vic
31602,2015-01-17,NA,1,7,6,Vic
31602,2015-01-17,NA,1,8,9,Vic
31602,2015-01-17,NA,1,9,15,Vic
31602,2015-01-17,NA,1,10,2,Vic
31602,2015-01-17,NA,1,11,13,Vic
31602,2015-01-17,NA,1,12,3,Vic
31602,2015-01-17,NA,1,13,9,Vic
31602,2015-01-17,NA,1,14,11,Vic
31602,2015-01-17,NA,1,15,6,Vic
31602,2015-01-17,NA,1,16,8,Vic
31602,2015-01-17,NA,1,17,9,Vic
31602,2015-01-17,NA,1,18,4,Vic
31602,2015-01-17,NA,1,19,1,Vic
31602,2015-01-18,NA,1,7,3,Vic
31602,2015-01-18,NA,1,8,5,Vic
31602,2015-01-18,NA,1,9,9,Vic
31602,2015-01-18,NA,1,10,37,Vic
31602,2015-01-18,NA,1,11,36,Vic
31602,2015-01-18,NA,1,12,33,Vic
31602,2015-01-18,NA,1,13,7,Vic
31602,2015-01-18,NA,1,14,9,Vic
31602,2015-01-18,NA,1,15,23,Vic
31602,2015-01-18,NA,1,16,27,Vic
31602,2015-01-18,NA,1,17,46,Vic
31602,2015-01-18,NA,1,18,4,Vic
31602,2015-01-18,NA,1,19,17,Vic
31602,2015-01-18,NA,1,20,4,Vic
31602,2015-01-18,NA,1,21,1,Vic
31602,2015-01-19,NA,1,7,1,Vic
31602,2015-01-19,NA,1,8,3,Vic
31602,2015-01-19,NA,1,9,18,Vic
31602,2015-01-19,NA,1,10,4,Vic
31602,2015-01-19,NA,1,11,10,Vic
31602,2015-01-19,NA,1,12,4,Vic
31602,2015-01-19,NA,1,13,11,Vic
31602,2015-01-19,NA,1,14,5,Vic
31602,2015-01-19,NA,1,15,8,Vic
31602,2015-01-19,NA,1,16,6,Vic
31602,2015-01-19,NA,1,17,11,Vic
31602,2015-01-19,NA,1,18,6,Vic
31602,2015-01-19,NA,1,19,8,Vic
31602,2015-01-19,NA,1,20,5,Vic
31602,2015-01-20,NA,1,1,1,Vic
31602,2015-01-20,NA,1,6,1,Vic
