siteid,date,pub_hol,sch_hol,hr,nobs,state
51270,2013-01-01,1,1,0,6,WA
51270,2013-01-01,1,1,1,2,WA
51270,2013-01-01,1,1,2,1,WA
51270,2013-01-01,1,1,3,3,WA
51270,2013-01-01,1,1,4,3,WA
51270,2013-01-01,1,1,5,18,WA
51270,2013-01-01,1,1,6,92,WA
51270,2013-01-01,1,1,7,146,WA
51270,2013-01-01,1,1,8,140,WA
51270,2013-01-01,1,1,9,120,WA
51270,2013-01-01,1,1,10,71,WA
51270,2013-01-01,1,1,11,43,WA
51270,2013-01-01,1,1,12,41,WA
51270,2013-01-01,1,1,13,32,WA
51270,2013-01-01,1,1,14,38,WA
51270,2013-01-01,1,1,15,41,WA
51270,2013-01-01,1,1,16,81,WA
51270,2013-01-01,1,1,17,126,WA
51270,2013-01-01,1,1,18,72,WA
51270,2013-01-01,1,1,19,37,WA
51270,2013-01-01,1,1,20,15,WA
51270,2013-01-01,1,1,21,4,WA
51270,2013-01-01,1,1,22,1,WA
51270,2013-01-01,1,1,23,2,WA
51270,2013-01-02,NA,1,0,1,WA
51270,2013-01-02,NA,1,1,1,WA
51270,2013-01-02,NA,1,3,1,WA
51270,2013-01-02,NA,1,4,2,WA
51270,2013-01-02,NA,1,5,56,WA
51270,2013-01-02,NA,1,6,173,WA
51270,2013-01-02,NA,1,7,289,WA
51270,2013-01-02,NA,1,8,181,WA
51270,2013-01-02,NA,1,9,130,WA
51270,2013-01-02,NA,1,10,87,WA
51270,2013-01-02,NA,1,11,76,WA
51270,2013-01-02,NA,1,12,72,WA
51270,2013-01-02,NA,1,13,50,WA
51270,2013-01-02,NA,1,14,49,WA
51270,2013-01-02,NA,1,15,45,WA
51270,2013-01-02,NA,1,16,108,WA
51270,2013-01-02,NA,1,17,171,WA
51270,2013-01-02,NA,1,18,125,WA
51270,2013-01-02,NA,1,19,57,WA
51270,2013-01-02,NA,1,20,21,WA
51270,2013-01-02,NA,1,21,12,WA
51270,2013-01-02,NA,1,22,2,WA
51270,2013-01-02,NA,1,23,2,WA
51270,2013-01-03,NA,1,2,1,WA
51270,2013-01-03,NA,1,3,4,WA
51270,2013-01-03,NA,1,4,7,WA
51270,2013-01-03,NA,1,5,54,WA
51270,2013-01-03,NA,1,6,183,WA
51270,2013-01-03,NA,1,7,308,WA
51270,2013-01-03,NA,1,8,198,WA
51270,2013-01-03,NA,1,9,181,WA
51270,2013-01-03,NA,1,10,120,WA
51270,2013-01-03,NA,1,11,52,WA
51270,2013-01-03,NA,1,12,56,WA
51270,2013-01-03,NA,1,13,42,WA
51270,2013-01-03,NA,1,14,48,WA
51270,2013-01-03,NA,1,15,52,WA
51270,2013-01-03,NA,1,16,95,WA
51270,2013-01-03,NA,1,17,175,WA
51270,2013-01-03,NA,1,18,89,WA
51270,2013-01-03,NA,1,19,37,WA
51270,2013-01-03,NA,1,20,22,WA
51270,2013-01-03,NA,1,21,9,WA
51270,2013-01-03,NA,1,22,1,WA
51270,2013-01-03,NA,1,23,4,WA
51270,2013-01-04,NA,1,1,1,WA
51270,2013-01-04,NA,1,3,1,WA
51270,2013-01-04,NA,1,4,2,WA
51270,2013-01-04,NA,1,5,58,WA
51270,2013-01-04,NA,1,6,169,WA
51270,2013-01-04,NA,1,7,215,WA
51270,2013-01-04,NA,1,8,177,WA
51270,2013-01-04,NA,1,9,107,WA
51270,2013-01-04,NA,1,10,100,WA
51270,2013-01-04,NA,1,11,93,WA
51270,2013-01-04,NA,1,12,44,WA
51270,2013-01-04,NA,1,13,68,WA
51270,2013-01-04,NA,1,14,52,WA
51270,2013-01-04,NA,1,15,51,WA
51270,2013-01-04,NA,1,16,110,WA
51270,2013-01-04,NA,1,17,118,WA
51270,2013-01-04,NA,1,18,105,WA
51270,2013-01-04,NA,1,19,33,WA
51270,2013-01-04,NA,1,20,14,WA
51270,2013-01-04,NA,1,21,9,WA
51270,2013-01-04,NA,1,22,7,WA
51270,2013-01-04,NA,1,23,2,WA
51270,2013-01-05,NA,1,0,2,WA
51270,2013-01-05,NA,1,2,1,WA
51270,2013-01-05,NA,1,4,1,WA
51270,2013-01-05,NA,1,5,29,WA
51270,2013-01-05,NA,1,6,231,WA
51270,2013-01-05,NA,1,7,275,WA
51270,2013-01-05,NA,1,8,284,WA
51270,2013-01-05,NA,1,9,231,WA
51270,2013-01-05,NA,1,10,132,WA
51270,2013-01-05,NA,1,11,71,WA
51270,2013-01-05,NA,1,12,50,WA
51270,2013-01-05,NA,1,13,27,WA
51270,2013-01-05,NA,1,14,27,WA
51270,2013-01-05,NA,1,15,27,WA
51270,2013-01-05,NA,1,16,61,WA
51270,2013-01-05,NA,1,17,56,WA
51270,2013-01-05,NA,1,18,80,WA
51270,2013-01-05,NA,1,19,54,WA
51270,2013-01-05,NA,1,20,56,WA
51270,2013-01-05,NA,1,21,11,WA
51270,2013-01-05,NA,1,22,2,WA
51270,2013-01-05,NA,1,23,4,WA
51270,2013-01-06,NA,1,1,7,WA
51270,2013-01-06,NA,1,2,1,WA
51270,2013-01-06,NA,1,3,2,WA
51270,2013-01-06,NA,1,4,1,WA
51270,2013-01-06,NA,1,5,32,WA
51270,2013-01-06,NA,1,6,164,WA
51270,2013-01-06,NA,1,7,240,WA
51270,2013-01-06,NA,1,8,233,WA
51270,2013-01-06,NA,1,9,249,WA
51270,2013-01-06,NA,1,10,139,WA
51270,2013-01-06,NA,1,11,101,WA
51270,2013-01-06,NA,1,12,60,WA
51270,2013-01-06,NA,1,13,46,WA
51270,2013-01-06,NA,1,14,47,WA
51270,2013-01-06,NA,1,15,52,WA
51270,2013-01-06,NA,1,16,53,WA
51270,2013-01-06,NA,1,17,69,WA
51270,2013-01-06,NA,1,18,81,WA
51270,2013-01-06,NA,1,19,62,WA
51270,2013-01-06,NA,1,20,25,WA
51270,2013-01-06,NA,1,21,8,WA
51270,2013-01-06,NA,1,22,3,WA
51270,2013-01-06,NA,1,23,1,WA
51270,2013-01-07,NA,1,0,1,WA
51270,2013-01-07,NA,1,2,1,WA
51270,2013-01-07,NA,1,3,1,WA
51270,2013-01-07,NA,1,4,3,WA
51270,2013-01-07,NA,1,5,40,WA
51270,2013-01-07,NA,1,6,72,WA
51270,2013-01-07,NA,1,7,69,WA
51270,2013-01-07,NA,1,8,51,WA
51270,2013-01-07,NA,1,9,43,WA
51270,2013-01-07,NA,1,10,51,WA
51270,2013-01-07,NA,1,11,20,WA
51270,2013-01-07,NA,1,12,14,WA
51270,2013-01-07,NA,1,13,17,WA
51270,2013-01-07,NA,1,14,30,WA
51270,2013-01-07,NA,1,15,19,WA
51270,2013-01-07,NA,1,16,65,WA
51270,2013-01-07,NA,1,17,109,WA
51270,2013-01-07,NA,1,18,119,WA
51270,2013-01-07,NA,1,19,72,WA
51270,2013-01-07,NA,1,20,16,WA
51270,2013-01-07,NA,1,21,13,WA
51270,2013-01-07,NA,1,22,3,WA
51270,2013-01-07,NA,1,23,4,WA
51270,2013-01-08,NA,1,0,1,WA
51270,2013-01-08,NA,1,1,3,WA
51270,2013-01-08,NA,1,4,3,WA
51270,2013-01-08,NA,1,5,56,WA
51270,2013-01-08,NA,1,6,224,WA
51270,2013-01-08,NA,1,7,256,WA
51270,2013-01-08,NA,1,8,194,WA
51270,2013-01-08,NA,1,9,102,WA
51270,2013-01-08,NA,1,10,29,WA
51270,2013-01-08,NA,1,11,21,WA
51270,2013-01-08,NA,1,12,15,WA
51270,2013-01-08,NA,1,13,6,WA
51270,2013-01-08,NA,1,14,9,WA
51270,2013-01-08,NA,1,15,22,WA
51270,2013-01-08,NA,1,16,82,WA
51270,2013-01-08,NA,1,17,209,WA
51270,2013-01-08,NA,1,18,155,WA
51270,2013-01-08,NA,1,19,80,WA
51270,2013-01-08,NA,1,20,32,WA
51270,2013-01-08,NA,1,21,11,WA
51270,2013-01-08,NA,1,22,6,WA
51270,2013-01-08,NA,1,23,1,WA
51270,2013-01-09,NA,1,0,1,WA
51270,2013-01-09,NA,1,1,1,WA
51270,2013-01-09,NA,1,4,5,WA
51270,2013-01-09,NA,1,5,64,WA
51270,2013-01-09,NA,1,6,193,WA
51270,2013-01-09,NA,1,7,277,WA
51270,2013-01-09,NA,1,8,167,WA
51270,2013-01-09,NA,1,9,90,WA
51270,2013-01-09,NA,1,10,81,WA
51270,2013-01-09,NA,1,11,65,WA
51270,2013-01-09,NA,1,12,47,WA
51270,2013-01-09,NA,1,13,31,WA
51270,2013-01-09,NA,1,14,26,WA
51270,2013-01-09,NA,1,15,55,WA
51270,2013-01-09,NA,1,16,96,WA
51270,2013-01-09,NA,1,17,228,WA
51270,2013-01-09,NA,1,18,179,WA
51270,2013-01-09,NA,1,19,74,WA
51270,2013-01-09,NA,1,20,33,WA
51270,2013-01-09,NA,1,21,8,WA
51270,2013-01-09,NA,1,22,4,WA
51270,2013-01-09,NA,1,23,1,WA
51270,2013-01-10,NA,1,0,1,WA
51270,2013-01-10,NA,1,1,1,WA
51270,2013-01-10,NA,1,4,2,WA
51270,2013-01-10,NA,1,5,72,WA
51270,2013-01-10,NA,1,6,199,WA
51270,2013-01-10,NA,1,7,303,WA
51270,2013-01-10,NA,1,8,185,WA
51270,2013-01-10,NA,1,9,171,WA
51270,2013-01-10,NA,1,10,74,WA
51270,2013-01-10,NA,1,11,55,WA
51270,2013-01-10,NA,1,12,47,WA
51270,2013-01-10,NA,1,13,41,WA
51270,2013-01-10,NA,1,14,40,WA
51270,2013-01-10,NA,1,15,52,WA
51270,2013-01-10,NA,1,16,139,WA
51270,2013-01-10,NA,1,17,248,WA
51270,2013-01-10,NA,1,18,141,WA
51270,2013-01-10,NA,1,19,63,WA
51270,2013-01-10,NA,1,20,24,WA
51270,2013-01-10,NA,1,21,8,WA
51270,2013-01-10,NA,1,22,2,WA
51270,2013-01-10,NA,1,23,1,WA
51270,2013-01-11,NA,1,0,1,WA
51270,2013-01-11,NA,1,1,1,WA
51270,2013-01-11,NA,1,4,1,WA
51270,2013-01-11,NA,1,5,43,WA
51270,2013-01-11,NA,1,6,201,WA
51270,2013-01-11,NA,1,7,216,WA
51270,2013-01-11,NA,1,8,159,WA
51270,2013-01-11,NA,1,9,92,WA
51270,2013-01-11,NA,1,10,110,WA
51270,2013-01-11,NA,1,11,66,WA
51270,2013-01-11,NA,1,12,47,WA
51270,2013-01-11,NA,1,13,37,WA
51270,2013-01-11,NA,1,14,37,WA
51270,2013-01-11,NA,1,15,41,WA
51270,2013-01-11,NA,1,16,104,WA
51270,2013-01-11,NA,1,17,150,WA
51270,2013-01-11,NA,1,18,113,WA
51270,2013-01-11,NA,1,19,73,WA
51270,2013-01-11,NA,1,20,23,WA
51270,2013-01-11,NA,1,21,11,WA
51270,2013-01-11,NA,1,22,6,WA
51270,2013-01-12,NA,1,0,1,WA
51270,2013-01-12,NA,1,1,2,WA
51270,2013-01-12,NA,1,3,3,WA
51270,2013-01-12,NA,1,4,1,WA
51270,2013-01-12,NA,1,5,36,WA
51270,2013-01-12,NA,1,6,191,WA
51270,2013-01-12,NA,1,7,258,WA
