siteid,date,pub_hol,sch_hol,hr,nobs,state
6596,2017-01-03,NA,1,16,1,Vic
6596,2017-01-03,NA,1,18,1,Vic
6596,2017-01-04,NA,1,10,1,Vic
6596,2017-01-06,NA,1,11,1,Vic
6596,2017-01-10,NA,1,20,1,Vic
6596,2017-01-15,NA,1,8,1,Vic
6596,2017-01-16,NA,1,19,2,Vic
6596,2017-01-18,NA,1,15,1,Vic
6596,2017-01-21,NA,1,9,1,Vic
6596,2017-01-24,NA,1,8,2,Vic
6596,2017-01-26,NA,1,14,1,Vic
6596,2017-01-29,NA,1,20,1,Vic
6596,2017-02-01,NA,NA,13,1,Vic
6596,2017-02-05,NA,NA,12,1,Vic
6596,2017-02-11,NA,NA,16,2,Vic
6596,2017-02-13,NA,NA,14,1,Vic
6596,2017-02-21,NA,NA,18,2,Vic
6596,2017-02-26,NA,NA,8,2,Vic
6596,2017-02-26,NA,NA,20,1,Vic
6596,2017-02-28,NA,NA,9,2,Vic
6596,2017-04-04,NA,1,13,65,Vic
6596,2017-04-04,NA,1,14,117,Vic
6596,2017-04-04,NA,1,15,122,Vic
6596,2017-04-04,NA,1,16,162,Vic
6596,2017-04-04,NA,1,17,304,Vic
6596,2017-04-04,NA,1,18,244,Vic
6596,2017-04-04,NA,1,19,77,Vic
6596,2017-04-04,NA,1,20,35,Vic
6596,2017-04-04,NA,1,21,12,Vic
6596,2017-04-04,NA,1,22,2,Vic
6596,2017-04-04,NA,1,23,5,Vic
6596,2017-04-05,NA,1,0,2,Vic
6596,2017-04-05,NA,1,1,1,Vic
6596,2017-04-05,NA,1,4,2,Vic
6596,2017-04-05,NA,1,5,15,Vic
6596,2017-04-05,NA,1,6,65,Vic
6596,2017-04-05,NA,1,7,253,Vic
6596,2017-04-05,NA,1,8,237,Vic
6596,2017-04-05,NA,1,9,136,Vic
6596,2017-04-05,NA,1,10,181,Vic
6596,2017-04-05,NA,1,11,169,Vic
6596,2017-04-05,NA,1,12,121,Vic
6596,2017-04-05,NA,1,13,142,Vic
6596,2017-04-05,NA,1,14,119,Vic
6596,2017-04-05,NA,1,15,92,Vic
6596,2017-04-05,NA,1,16,155,Vic
6596,2017-04-05,NA,1,17,250,Vic
6596,2017-04-05,NA,1,18,240,Vic
6596,2017-04-05,NA,1,19,82,Vic
6596,2017-04-05,NA,1,20,20,Vic
6596,2017-04-05,NA,1,21,27,Vic
6596,2017-04-05,NA,1,22,7,Vic
6596,2017-04-05,NA,1,23,8,Vic
6596,2017-04-06,NA,1,0,3,Vic
6596,2017-04-06,NA,1,2,1,Vic
6596,2017-04-06,NA,1,3,1,Vic
6596,2017-04-06,NA,1,4,2,Vic
6596,2017-04-06,NA,1,5,8,Vic
6596,2017-04-06,NA,1,6,61,Vic
6596,2017-04-06,NA,1,7,241,Vic
6596,2017-04-06,NA,1,8,220,Vic
6596,2017-04-06,NA,1,9,127,Vic
6596,2017-04-06,NA,1,10,128,Vic
6596,2017-04-06,NA,1,11,164,Vic
6596,2017-04-06,NA,1,12,119,Vic
6596,2017-04-06,NA,1,13,122,Vic
6596,2017-04-06,NA,1,14,114,Vic
6596,2017-04-06,NA,1,15,130,Vic
6596,2017-04-06,NA,1,16,139,Vic
6596,2017-04-06,NA,1,17,255,Vic
6596,2017-04-06,NA,1,18,234,Vic
6596,2017-04-06,NA,1,19,60,Vic
6596,2017-04-06,NA,1,20,37,Vic
6596,2017-04-06,NA,1,21,18,Vic
6596,2017-04-06,NA,1,22,9,Vic
6596,2017-04-06,NA,1,23,7,Vic
6596,2017-04-07,NA,1,0,10,Vic
6596,2017-04-07,NA,1,1,2,Vic
6596,2017-04-07,NA,1,2,2,Vic
6596,2017-04-07,NA,1,3,2,Vic
6596,2017-04-07,NA,1,4,1,Vic
6596,2017-04-07,NA,1,5,13,Vic
6596,2017-04-07,NA,1,6,64,Vic
6596,2017-04-07,NA,1,7,179,Vic
6596,2017-04-07,NA,1,8,203,Vic
6596,2017-04-07,NA,1,9,116,Vic
6596,2017-04-07,NA,1,10,152,Vic
6596,2017-04-07,NA,1,11,137,Vic
6596,2017-04-07,NA,1,12,134,Vic
6596,2017-04-07,NA,1,13,119,Vic
6596,2017-04-07,NA,1,14,113,Vic
6596,2017-04-07,NA,1,15,119,Vic
6596,2017-04-07,NA,1,16,149,Vic
6596,2017-04-07,NA,1,17,238,Vic
6596,2017-04-07,NA,1,18,140,Vic
6596,2017-04-07,NA,1,19,55,Vic
6596,2017-04-07,NA,1,20,11,Vic
6596,2017-04-07,NA,1,21,2,Vic
6596,2017-04-07,NA,1,22,6,Vic
6596,2017-04-07,NA,1,23,4,Vic
6596,2017-04-08,NA,1,0,5,Vic
6596,2017-04-08,NA,1,1,3,Vic
6596,2017-04-08,NA,1,2,2,Vic
6596,2017-04-08,NA,1,3,2,Vic
6596,2017-04-08,NA,1,4,1,Vic
6596,2017-04-08,NA,1,5,4,Vic
6596,2017-04-08,NA,1,6,16,Vic
6596,2017-04-08,NA,1,7,55,Vic
6596,2017-04-08,NA,1,8,138,Vic
6596,2017-04-08,NA,1,9,193,Vic
6596,2017-04-08,NA,1,10,192,Vic
6596,2017-04-08,NA,1,11,236,Vic
6596,2017-04-08,NA,1,12,193,Vic
6596,2017-04-08,NA,1,13,182,Vic
6596,2017-04-08,NA,1,14,162,Vic
6596,2017-04-08,NA,1,15,141,Vic
6596,2017-04-08,NA,1,16,28,Vic
6596,2017-04-08,NA,1,17,13,Vic
6596,2017-04-08,NA,1,18,15,Vic
6596,2017-04-08,NA,1,19,6,Vic
6596,2017-04-08,NA,1,21,1,Vic
6596,2017-04-09,NA,1,1,2,Vic
6596,2017-04-09,NA,1,4,1,Vic
6596,2017-04-09,NA,1,5,2,Vic
6596,2017-04-09,NA,1,6,5,Vic
6596,2017-04-09,NA,1,7,10,Vic
6596,2017-04-09,NA,1,8,18,Vic
6596,2017-04-09,NA,1,9,19,Vic
6596,2017-04-09,NA,1,10,28,Vic
6596,2017-04-09,NA,1,11,20,Vic
6596,2017-04-09,NA,1,12,13,Vic
6596,2017-04-09,NA,1,13,15,Vic
6596,2017-04-09,NA,1,14,6,Vic
6596,2017-04-09,NA,1,15,5,Vic
6596,2017-04-09,NA,1,16,5,Vic
6596,2017-04-09,NA,1,17,5,Vic
6596,2017-04-09,NA,1,18,3,Vic
6596,2017-04-09,NA,1,19,3,Vic
6596,2017-04-09,NA,1,20,2,Vic
6596,2017-04-10,NA,1,1,3,Vic
6596,2017-04-10,NA,1,5,3,Vic
6596,2017-04-10,NA,1,6,12,Vic
6596,2017-04-10,NA,1,7,35,Vic
6596,2017-04-10,NA,1,8,42,Vic
6596,2017-04-10,NA,1,9,10,Vic
6596,2017-04-10,NA,1,10,8,Vic
6596,2017-04-10,NA,1,11,7,Vic
6596,2017-04-10,NA,1,12,4,Vic
6596,2017-04-10,NA,1,13,7,Vic
6596,2017-04-10,NA,1,14,9,Vic
6596,2017-04-10,NA,1,15,14,Vic
6596,2017-04-10,NA,1,16,29,Vic
6596,2017-04-10,NA,1,17,47,Vic
6596,2017-04-10,NA,1,18,52,Vic
6596,2017-04-10,NA,1,19,11,Vic
6596,2017-04-10,NA,1,20,11,Vic
6596,2017-04-10,NA,1,21,2,Vic
6596,2017-04-10,NA,1,22,2,Vic
6596,2017-04-11,NA,1,5,11,Vic
6596,2017-04-11,NA,1,6,35,Vic
6596,2017-04-11,NA,1,7,164,Vic
6596,2017-04-11,NA,1,8,169,Vic
6596,2017-04-11,NA,1,9,70,Vic
6596,2017-04-11,NA,1,10,53,Vic
6596,2017-04-11,NA,1,11,74,Vic
6596,2017-04-11,NA,1,12,62,Vic
6596,2017-04-11,NA,1,13,56,Vic
6596,2017-04-11,NA,1,14,79,Vic
6596,2017-04-11,NA,1,15,64,Vic
6596,2017-04-11,NA,1,16,74,Vic
6596,2017-04-11,NA,1,17,133,Vic
6596,2017-04-11,NA,1,18,143,Vic
6596,2017-04-11,NA,1,19,54,Vic
6596,2017-04-11,NA,1,20,10,Vic
6596,2017-04-11,NA,1,21,15,Vic
6596,2017-04-11,NA,1,22,2,Vic
6596,2017-04-11,NA,1,23,2,Vic
6596,2017-04-12,NA,1,0,3,Vic
6596,2017-04-12,NA,1,3,1,Vic
6596,2017-04-12,NA,1,4,3,Vic
6596,2017-04-12,NA,1,5,10,Vic
6596,2017-04-12,NA,1,6,51,Vic
6596,2017-04-12,NA,1,7,211,Vic
6596,2017-04-12,NA,1,8,219,Vic
6596,2017-04-12,NA,1,9,129,Vic
6596,2017-04-12,NA,1,10,150,Vic
6596,2017-04-12,NA,1,11,139,Vic
6596,2017-04-12,NA,1,12,99,Vic
6596,2017-04-12,NA,1,13,78,Vic
6596,2017-04-12,NA,1,14,118,Vic
6596,2017-04-12,NA,1,15,121,Vic
6596,2017-04-12,NA,1,16,119,Vic
6596,2017-04-12,NA,1,17,201,Vic
6596,2017-04-12,NA,1,18,198,Vic
6596,2017-04-12,NA,1,19,57,Vic
6596,2017-04-12,NA,1,20,28,Vic
6596,2017-04-12,NA,1,21,18,Vic
6596,2017-04-12,NA,1,22,7,Vic
6596,2017-04-12,NA,1,23,4,Vic
6596,2017-04-13,NA,1,0,3,Vic
6596,2017-04-13,NA,1,1,2,Vic
6596,2017-04-13,NA,1,3,4,Vic
6596,2017-04-13,NA,1,4,2,Vic
6596,2017-04-13,NA,1,5,9,Vic
6596,2017-04-13,NA,1,6,52,Vic
6596,2017-04-13,NA,1,7,143,Vic
6596,2017-04-13,NA,1,8,151,Vic
6596,2017-04-13,NA,1,9,96,Vic
6596,2017-04-13,NA,1,10,98,Vic
6596,2017-04-13,NA,1,11,113,Vic
6596,2017-04-13,NA,1,12,117,Vic
6596,2017-04-13,NA,1,13,118,Vic
6596,2017-04-13,NA,1,14,117,Vic
6596,2017-04-13,NA,1,15,149,Vic
6596,2017-04-13,NA,1,16,193,Vic
