siteid,date,pub_hol,sch_hol,hr,nobs,state
8294,2016-01-01,1,1,0,1,WA
8294,2016-01-01,1,1,1,4,WA
8294,2016-01-01,1,1,2,8,WA
8294,2016-01-01,1,1,4,2,WA
8294,2016-01-01,1,1,5,7,WA
8294,2016-01-01,1,1,6,20,WA
8294,2016-01-01,1,1,7,23,WA
8294,2016-01-01,1,1,8,29,WA
8294,2016-01-01,1,1,9,31,WA
8294,2016-01-01,1,1,10,24,WA
8294,2016-01-01,1,1,11,18,WA
8294,2016-01-01,1,1,12,16,WA
8294,2016-01-01,1,1,13,14,WA
8294,2016-01-01,1,1,14,12,WA
8294,2016-01-01,1,1,15,12,WA
8294,2016-01-01,1,1,16,12,WA
8294,2016-01-01,1,1,17,8,WA
8294,2016-01-01,1,1,18,4,WA
8294,2016-01-01,1,1,19,2,WA
8294,2016-01-01,1,1,20,5,WA
8294,2016-01-01,1,1,21,4,WA
8294,2016-01-01,1,1,22,2,WA
8294,2016-01-02,NA,1,0,1,WA
8294,2016-01-02,NA,1,1,1,WA
8294,2016-01-02,NA,1,2,2,WA
8294,2016-01-02,NA,1,4,2,WA
8294,2016-01-02,NA,1,5,19,WA
8294,2016-01-02,NA,1,6,59,WA
8294,2016-01-02,NA,1,7,62,WA
8294,2016-01-02,NA,1,8,71,WA
8294,2016-01-02,NA,1,9,89,WA
8294,2016-01-02,NA,1,10,57,WA
8294,2016-01-02,NA,1,11,34,WA
8294,2016-01-02,NA,1,12,13,WA
8294,2016-01-02,NA,1,13,8,WA
8294,2016-01-02,NA,1,14,8,WA
8294,2016-01-02,NA,1,15,7,WA
8294,2016-01-02,NA,1,16,12,WA
8294,2016-01-02,NA,1,17,11,WA
8294,2016-01-02,NA,1,18,12,WA
8294,2016-01-02,NA,1,19,6,WA
8294,2016-01-02,NA,1,20,2,WA
8294,2016-01-02,NA,1,21,3,WA
8294,2016-01-02,NA,1,22,5,WA
8294,2016-01-02,NA,1,23,4,WA
8294,2016-01-03,NA,1,1,1,WA
8294,2016-01-03,NA,1,3,2,WA
8294,2016-01-03,NA,1,4,2,WA
8294,2016-01-03,NA,1,5,15,WA
8294,2016-01-03,NA,1,6,95,WA
8294,2016-01-03,NA,1,7,83,WA
8294,2016-01-03,NA,1,8,78,WA
8294,2016-01-03,NA,1,9,57,WA
8294,2016-01-03,NA,1,10,75,WA
8294,2016-01-03,NA,1,11,27,WA
8294,2016-01-03,NA,1,12,20,WA
8294,2016-01-03,NA,1,13,7,WA
8294,2016-01-03,NA,1,14,13,WA
8294,2016-01-03,NA,1,15,4,WA
8294,2016-01-03,NA,1,16,10,WA
8294,2016-01-03,NA,1,17,16,WA
8294,2016-01-03,NA,1,18,10,WA
8294,2016-01-03,NA,1,19,7,WA
8294,2016-01-03,NA,1,20,6,WA
8294,2016-01-03,NA,1,21,4,WA
8294,2016-01-03,NA,1,22,5,WA
8294,2016-01-03,NA,1,23,2,WA
8294,2016-01-04,NA,1,0,1,WA
8294,2016-01-04,NA,1,1,2,WA
8294,2016-01-04,NA,1,2,1,WA
8294,2016-01-04,NA,1,4,1,WA
8294,2016-01-04,NA,1,5,23,WA
8294,2016-01-04,NA,1,6,104,WA
8294,2016-01-04,NA,1,7,218,WA
8294,2016-01-04,NA,1,8,141,WA
8294,2016-01-04,NA,1,9,42,WA
8294,2016-01-04,NA,1,10,23,WA
8294,2016-01-04,NA,1,11,18,WA
8294,2016-01-04,NA,1,12,23,WA
8294,2016-01-04,NA,1,13,23,WA
8294,2016-01-04,NA,1,14,18,WA
8294,2016-01-04,NA,1,15,44,WA
8294,2016-01-04,NA,1,16,131,WA
8294,2016-01-04,NA,1,17,202,WA
8294,2016-01-04,NA,1,18,76,WA
8294,2016-01-04,NA,1,19,28,WA
8294,2016-01-04,NA,1,20,17,WA
8294,2016-01-04,NA,1,21,1,WA
8294,2016-01-04,NA,1,22,2,WA
8294,2016-01-04,NA,1,23,2,WA
8294,2016-01-05,NA,1,0,1,WA
8294,2016-01-05,NA,1,3,1,WA
8294,2016-01-05,NA,1,4,3,WA
8294,2016-01-05,NA,1,5,48,WA
8294,2016-01-05,NA,1,6,144,WA
8294,2016-01-05,NA,1,7,280,WA
8294,2016-01-05,NA,1,8,182,WA
8294,2016-01-05,NA,1,9,65,WA
8294,2016-01-05,NA,1,10,34,WA
8294,2016-01-05,NA,1,11,34,WA
8294,2016-01-05,NA,1,12,17,WA
8294,2016-01-05,NA,1,13,28,WA
8294,2016-01-05,NA,1,14,22,WA
8294,2016-01-05,NA,1,15,58,WA
8294,2016-01-05,NA,1,16,149,WA
