siteid,date,pub_hol,sch_hol,hr,nobs,state
50140,2013-01-01,1,1,0,10,WA
50140,2013-01-01,1,1,1,7,WA
50140,2013-01-01,1,1,2,4,WA
50140,2013-01-01,1,1,3,2,WA
50140,2013-01-01,1,1,4,6,WA
50140,2013-01-01,1,1,5,17,WA
50140,2013-01-01,1,1,6,43,WA
50140,2013-01-01,1,1,7,71,WA
50140,2013-01-01,1,1,8,93,WA
50140,2013-01-01,1,1,9,68,WA
50140,2013-01-01,1,1,10,64,WA
50140,2013-01-01,1,1,11,37,WA
50140,2013-01-01,1,1,12,28,WA
50140,2013-01-01,1,1,13,36,WA
50140,2013-01-01,1,1,14,42,WA
50140,2013-01-01,1,1,15,41,WA
50140,2013-01-01,1,1,16,48,WA
50140,2013-01-01,1,1,17,89,WA
50140,2013-01-01,1,1,18,55,WA
50140,2013-01-01,1,1,19,22,WA
50140,2013-01-01,1,1,20,7,WA
50140,2013-01-01,1,1,21,4,WA
50140,2013-01-01,1,1,22,4,WA
50140,2013-01-01,1,1,23,4,WA
50140,2013-01-02,NA,1,0,4,WA
50140,2013-01-02,NA,1,3,2,WA
50140,2013-01-02,NA,1,4,1,WA
50140,2013-01-02,NA,1,5,32,WA
50140,2013-01-02,NA,1,6,134,WA
50140,2013-01-02,NA,1,7,173,WA
50140,2013-01-02,NA,1,8,159,WA
50140,2013-01-02,NA,1,9,82,WA
50140,2013-01-02,NA,1,10,69,WA
50140,2013-01-02,NA,1,11,45,WA
50140,2013-01-02,NA,1,12,60,WA
50140,2013-01-02,NA,1,13,48,WA
50140,2013-01-02,NA,1,14,42,WA
50140,2013-01-02,NA,1,15,73,WA
50140,2013-01-02,NA,1,16,140,WA
50140,2013-01-02,NA,1,17,153,WA
50140,2013-01-02,NA,1,18,82,WA
50140,2013-01-02,NA,1,19,38,WA
50140,2013-01-02,NA,1,20,13,WA
50140,2013-01-02,NA,1,21,17,WA
50140,2013-01-02,NA,1,22,10,WA
50140,2013-01-02,NA,1,23,9,WA
50140,2013-01-03,NA,1,0,4,WA
50140,2013-01-03,NA,1,1,5,WA
50140,2013-01-03,NA,1,2,1,WA
50140,2013-01-03,NA,1,3,1,WA
50140,2013-01-03,NA,1,4,7,WA
50140,2013-01-03,NA,1,5,42,WA
50140,2013-01-03,NA,1,6,173,WA
50140,2013-01-03,NA,1,7,214,WA
50140,2013-01-03,NA,1,8,160,WA
50140,2013-01-03,NA,1,9,88,WA
50140,2013-01-03,NA,1,10,62,WA
50140,2013-01-03,NA,1,11,66,WA
50140,2013-01-03,NA,1,12,47,WA
50140,2013-01-03,NA,1,13,45,WA
50140,2013-01-03,NA,1,14,48,WA
50140,2013-01-03,NA,1,15,64,WA
50140,2013-01-03,NA,1,16,108,WA
50140,2013-01-03,NA,1,17,177,WA
50140,2013-01-03,NA,1,18,88,WA
50140,2013-01-03,NA,1,19,52,WA
50140,2013-01-03,NA,1,20,21,WA
50140,2013-01-03,NA,1,21,11,WA
50140,2013-01-03,NA,1,22,7,WA
50140,2013-01-03,NA,1,23,12,WA
50140,2013-01-04,NA,1,0,5,WA
50140,2013-01-04,NA,1,2,2,WA
50140,2013-01-04,NA,1,4,3,WA
50140,2013-01-04,NA,1,5,37,WA
50140,2013-01-04,NA,1,6,104,WA
50140,2013-01-04,NA,1,7,145,WA
50140,2013-01-04,NA,1,8,148,WA
50140,2013-01-04,NA,1,9,68,WA
50140,2013-01-04,NA,1,10,73,WA
50140,2013-01-04,NA,1,11,76,WA
50140,2013-01-04,NA,1,12,59,WA
50140,2013-01-04,NA,1,13,40,WA
50140,2013-01-04,NA,1,14,65,WA
50140,2013-01-04,NA,1,15,51,WA
50140,2013-01-04,NA,1,16,115,WA
50140,2013-01-04,NA,1,17,128,WA
50140,2013-01-04,NA,1,18,73,WA
50140,2013-01-04,NA,1,19,38,WA
50140,2013-01-04,NA,1,20,11,WA
50140,2013-01-04,NA,1,21,4,WA
50140,2013-01-04,NA,1,22,7,WA
50140,2013-01-04,NA,1,23,11,WA
50140,2013-01-05,NA,1,0,8,WA
50140,2013-01-05,NA,1,2,2,WA
50140,2013-01-05,NA,1,3,3,WA
50140,2013-01-05,NA,1,4,1,WA
50140,2013-01-05,NA,1,5,32,WA
50140,2013-01-05,NA,1,6,93,WA
50140,2013-01-05,NA,1,7,145,WA
50140,2013-01-05,NA,1,8,165,WA
50140,2013-01-05,NA,1,9,131,WA
