siteid,date,pub_hol,sch_hol,hr,nobs,state
8176,2014-12-24,NA,1,14,20,Vic
8176,2014-12-24,NA,1,15,94,Vic
8176,2014-12-24,NA,1,16,55,Vic
8176,2014-12-24,NA,1,17,37,Vic
8176,2014-12-24,NA,1,18,33,Vic
8176,2014-12-24,NA,1,19,5,Vic
8176,2014-12-24,NA,1,20,19,Vic
8176,2014-12-24,NA,1,21,3,Vic
8176,2014-12-24,NA,1,23,15,Vic
8176,2014-12-25,NA,1,0,3,Vic
8176,2014-12-25,NA,1,1,1,Vic
8176,2014-12-25,NA,1,5,4,Vic
8176,2014-12-25,NA,1,6,10,Vic
8176,2014-12-25,NA,1,7,23,Vic
8176,2014-12-25,NA,1,8,30,Vic
8176,2014-12-25,NA,1,9,43,Vic
8176,2014-12-25,NA,1,10,49,Vic
8176,2014-12-25,NA,1,11,35,Vic
8176,2014-12-25,NA,1,12,45,Vic
8176,2014-12-25,NA,1,13,50,Vic
8176,2014-12-25,NA,1,14,22,Vic
8176,2014-12-25,NA,1,15,45,Vic
8176,2014-12-25,NA,1,16,39,Vic
8176,2014-12-25,NA,1,17,45,Vic
8176,2014-12-25,NA,1,18,24,Vic
8176,2014-12-25,NA,1,19,19,Vic
8176,2014-12-25,NA,1,20,22,Vic
8176,2014-12-25,NA,1,21,6,Vic
8176,2014-12-25,NA,1,22,2,Vic
8176,2014-12-25,NA,1,23,1,Vic
8176,2014-12-26,NA,1,1,2,Vic
8176,2014-12-26,NA,1,2,3,Vic
8176,2014-12-26,NA,1,4,1,Vic
8176,2014-12-26,NA,1,5,2,Vic
8176,2014-12-26,NA,1,6,1,Vic
8176,2014-12-26,NA,1,7,37,Vic
8176,2014-12-26,NA,1,8,43,Vic
8176,2014-12-26,NA,1,9,42,Vic
8176,2014-12-26,NA,1,10,49,Vic
8176,2014-12-26,NA,1,11,27,Vic
8176,2014-12-26,NA,1,12,62,Vic
8176,2014-12-26,NA,1,13,64,Vic
8176,2014-12-26,NA,1,14,42,Vic
8176,2014-12-26,NA,1,15,44,Vic
8176,2014-12-26,NA,1,16,78,Vic
8176,2014-12-26,NA,1,17,62,Vic
8176,2014-12-26,NA,1,18,28,Vic
8176,2014-12-26,NA,1,19,32,Vic
8176,2014-12-26,NA,1,20,17,Vic
8176,2014-12-26,NA,1,21,8,Vic
8176,2014-12-26,NA,1,22,6,Vic
8176,2014-12-26,NA,1,23,3,Vic
8176,2014-12-27,NA,1,0,4,Vic
8176,2014-12-27,NA,1,1,1,Vic
8176,2014-12-27,NA,1,2,2,Vic
8176,2014-12-27,NA,1,3,2,Vic
8176,2014-12-27,NA,1,4,1,Vic
8176,2014-12-27,NA,1,5,1,Vic
8176,2014-12-27,NA,1,6,12,Vic
8176,2014-12-27,NA,1,7,41,Vic
8176,2014-12-27,NA,1,8,61,Vic
8176,2014-12-27,NA,1,9,54,Vic
8176,2014-12-27,NA,1,10,87,Vic
8176,2014-12-27,NA,1,11,90,Vic
8176,2014-12-27,NA,1,12,108,Vic
8176,2014-12-27,NA,1,13,121,Vic
8176,2014-12-27,NA,1,14,108,Vic
8176,2014-12-27,NA,1,15,90,Vic
8176,2014-12-27,NA,1,16,88,Vic
8176,2014-12-27,NA,1,17,63,Vic
8176,2014-12-27,NA,1,18,60,Vic
8176,2014-12-27,NA,1,19,26,Vic
8176,2014-12-27,NA,1,20,20,Vic
8176,2014-12-27,NA,1,21,5,Vic
8176,2014-12-27,NA,1,22,4,Vic
8176,2014-12-27,NA,1,23,4,Vic
8176,2014-12-28,NA,1,0,5,Vic
8176,2014-12-28,NA,1,1,2,Vic
8176,2014-12-28,NA,1,2,1,Vic
8176,2014-12-28,NA,1,3,1,Vic
8176,2014-12-28,NA,1,4,1,Vic
8176,2014-12-28,NA,1,5,2,Vic
8176,2014-12-28,NA,1,6,7,Vic
8176,2014-12-28,NA,1,7,36,Vic
8176,2014-12-28,NA,1,8,69,Vic
8176,2014-12-28,NA,1,9,107,Vic
8176,2014-12-28,NA,1,10,110,Vic
8176,2014-12-28,NA,1,11,106,Vic
8176,2014-12-28,NA,1,12,85,Vic
8176,2014-12-28,NA,1,13,77,Vic
8176,2014-12-28,NA,1,14,76,Vic
8176,2014-12-28,NA,1,15,51,Vic
8176,2014-12-28,NA,1,16,54,Vic
8176,2014-12-28,NA,1,17,52,Vic
8176,2014-12-28,NA,1,18,43,Vic
8176,2014-12-28,NA,1,19,46,Vic
8176,2014-12-28,NA,1,20,15,Vic
8176,2014-12-28,NA,1,21,12,Vic
8176,2014-12-28,NA,1,22,6,Vic
8176,2014-12-28,NA,1,23,7,Vic
8176,2014-12-29,NA,1,0,7,Vic
8176,2014-12-29,NA,1,1,2,Vic
8176,2014-12-29,NA,1,3,1,Vic
8176,2014-12-29,NA,1,4,1,Vic
8176,2014-12-29,NA,1,5,4,Vic
8176,2014-12-29,NA,1,6,24,Vic
8176,2014-12-29,NA,1,7,60,Vic
8176,2014-12-29,NA,1,8,79,Vic
8176,2014-12-29,NA,1,9,62,Vic
8176,2014-12-29,NA,1,10,63,Vic
8176,2014-12-29,NA,1,11,67,Vic
8176,2014-12-29,NA,1,12,58,Vic
8176,2014-12-29,NA,1,13,26,Vic
8176,2014-12-29,NA,1,14,21,Vic
8176,2014-12-29,NA,1,15,26,Vic
8176,2014-12-29,NA,1,16,56,Vic
8176,2014-12-29,NA,1,17,73,Vic
8176,2014-12-29,NA,1,18,45,Vic
8176,2014-12-29,NA,1,19,26,Vic
8176,2014-12-29,NA,1,20,19,Vic
8176,2014-12-29,NA,1,21,7,Vic
8176,2014-12-29,NA,1,22,12,Vic
8176,2014-12-29,NA,1,23,5,Vic
8176,2014-12-30,NA,1,0,1,Vic
8176,2014-12-30,NA,1,3,1,Vic
8176,2014-12-30,NA,1,4,1,Vic
8176,2014-12-30,NA,1,5,7,Vic
8176,2014-12-30,NA,1,6,20,Vic
8176,2014-12-30,NA,1,7,65,Vic
8176,2014-12-30,NA,1,8,71,Vic
8176,2014-12-30,NA,1,9,57,Vic
8176,2014-12-30,NA,1,10,46,Vic
8176,2014-12-30,NA,1,11,45,Vic
8176,2014-12-30,NA,1,12,61,Vic
8176,2014-12-30,NA,1,13,61,Vic
8176,2014-12-30,NA,1,14,66,Vic
8176,2014-12-30,NA,1,15,56,Vic
8176,2014-12-30,NA,1,16,81,Vic
8176,2014-12-30,NA,1,17,87,Vic
8176,2014-12-30,NA,1,18,69,Vic
8176,2014-12-30,NA,1,19,36,Vic
8176,2014-12-30,NA,1,20,17,Vic
8176,2014-12-30,NA,1,21,9,Vic
8176,2014-12-30,NA,1,22,7,Vic
8176,2014-12-30,NA,1,23,12,Vic
8176,2014-12-31,NA,1,0,3,Vic
8176,2014-12-31,NA,1,1,1,Vic
