siteid,date,pub_hol,sch_hol,hr,nobs,state
8188,2016-01-01,1,1,0,7,Vic
8188,2016-01-01,1,1,1,4,Vic
8188,2016-01-01,1,1,2,4,Vic
8188,2016-01-01,1,1,3,6,Vic
8188,2016-01-01,1,1,4,4,Vic
8188,2016-01-01,1,1,5,2,Vic
8188,2016-01-01,1,1,6,4,Vic
8188,2016-01-01,1,1,7,3,Vic
8188,2016-01-01,1,1,8,2,Vic
8188,2016-01-01,1,1,9,11,Vic
8188,2016-01-01,1,1,10,13,Vic
8188,2016-01-01,1,1,11,13,Vic
8188,2016-01-01,1,1,12,7,Vic
8188,2016-01-01,1,1,13,8,Vic
8188,2016-01-01,1,1,14,6,Vic
8188,2016-01-01,1,1,15,11,Vic
8188,2016-01-01,1,1,16,14,Vic
8188,2016-01-01,1,1,17,14,Vic
8188,2016-01-01,1,1,18,18,Vic
8188,2016-01-01,1,1,19,9,Vic
8188,2016-01-01,1,1,20,15,Vic
8188,2016-01-01,1,1,21,1,Vic
8188,2016-01-01,1,1,22,3,Vic
8188,2016-01-01,1,1,23,5,Vic
8188,2016-01-02,NA,1,1,1,Vic
8188,2016-01-02,NA,1,2,1,Vic
8188,2016-01-02,NA,1,5,3,Vic
8188,2016-01-02,NA,1,6,7,Vic
8188,2016-01-02,NA,1,7,1,Vic
8188,2016-01-02,NA,1,8,9,Vic
8188,2016-01-02,NA,1,9,21,Vic
8188,2016-01-02,NA,1,10,23,Vic
8188,2016-01-02,NA,1,11,22,Vic
8188,2016-01-02,NA,1,12,22,Vic
8188,2016-01-02,NA,1,13,29,Vic
8188,2016-01-02,NA,1,14,28,Vic
8188,2016-01-02,NA,1,15,19,Vic
8188,2016-01-02,NA,1,16,21,Vic
8188,2016-01-02,NA,1,17,15,Vic
8188,2016-01-02,NA,1,18,13,Vic
8188,2016-01-02,NA,1,19,8,Vic
8188,2016-01-02,NA,1,20,7,Vic
8188,2016-01-02,NA,1,21,7,Vic
8188,2016-01-02,NA,1,22,4,Vic
8188,2016-01-02,NA,1,23,8,Vic
8188,2016-01-03,NA,1,0,2,Vic
8188,2016-01-03,NA,1,1,4,Vic
8188,2016-01-03,NA,1,2,1,Vic
8188,2016-01-03,NA,1,3,2,Vic
8188,2016-01-03,NA,1,4,1,Vic
8188,2016-01-03,NA,1,5,3,Vic
8188,2016-01-03,NA,1,6,5,Vic
8188,2016-01-03,NA,1,7,6,Vic
8188,2016-01-03,NA,1,8,7,Vic
8188,2016-01-03,NA,1,9,16,Vic
8188,2016-01-03,NA,1,10,21,Vic
8188,2016-01-03,NA,1,11,15,Vic
8188,2016-01-03,NA,1,12,12,Vic
8188,2016-01-03,NA,1,13,19,Vic
8188,2016-01-03,NA,1,14,34,Vic
8188,2016-01-03,NA,1,15,19,Vic
8188,2016-01-03,NA,1,16,24,Vic
8188,2016-01-03,NA,1,17,14,Vic
8188,2016-01-03,NA,1,18,12,Vic
8188,2016-01-03,NA,1,19,7,Vic
8188,2016-01-03,NA,1,20,9,Vic
8188,2016-01-03,NA,1,21,5,Vic
8188,2016-01-03,NA,1,22,3,Vic
8188,2016-01-03,NA,1,23,1,Vic
8188,2016-01-04,NA,1,1,1,Vic
8188,2016-01-04,NA,1,4,1,Vic
8188,2016-01-04,NA,1,5,7,Vic
8188,2016-01-04,NA,1,6,24,Vic
8188,2016-01-04,NA,1,7,49,Vic
8188,2016-01-04,NA,1,8,71,Vic
8188,2016-01-04,NA,1,9,25,Vic
8188,2016-01-04,NA,1,10,17,Vic
8188,2016-01-04,NA,1,11,20,Vic
8188,2016-01-04,NA,1,12,16,Vic
8188,2016-01-04,NA,1,13,11,Vic
8188,2016-01-04,NA,1,14,20,Vic
8188,2016-01-04,NA,1,15,24,Vic
8188,2016-01-04,NA,1,16,35,Vic
8188,2016-01-04,NA,1,17,78,Vic
8188,2016-01-04,NA,1,18,66,Vic
8188,2016-01-04,NA,1,19,16,Vic
8188,2016-01-04,NA,1,20,10,Vic
8188,2016-01-04,NA,1,21,7,Vic
8188,2016-01-04,NA,1,22,9,Vic
8188,2016-01-04,NA,1,23,3,Vic
8188,2016-01-05,NA,1,0,3,Vic
8188,2016-01-05,NA,1,1,1,Vic
8188,2016-01-05,NA,1,5,4,Vic
8188,2016-01-05,NA,1,6,26,Vic
8188,2016-01-05,NA,1,7,68,Vic
8188,2016-01-05,NA,1,8,92,Vic
8188,2016-01-05,NA,1,9,32,Vic
8188,2016-01-05,NA,1,10,21,Vic
8188,2016-01-05,NA,1,11,26,Vic
8188,2016-01-05,NA,1,12,20,Vic
8188,2016-01-05,NA,1,13,24,Vic
8188,2016-01-05,NA,1,14,13,Vic
8188,2016-01-05,NA,1,15,21,Vic
8188,2016-01-05,NA,1,16,24,Vic
8188,2016-01-05,NA,1,17,80,Vic
8188,2016-01-05,NA,1,18,66,Vic
8188,2016-01-05,NA,1,19,28,Vic
8188,2016-01-05,NA,1,20,12,Vic
8188,2016-01-05,NA,1,21,14,Vic
8188,2016-01-05,NA,1,22,12,Vic
8188,2016-01-05,NA,1,23,4,Vic
8188,2016-01-06,NA,1,0,1,Vic
8188,2016-01-06,NA,1,1,1,Vic
8188,2016-01-06,NA,1,3,1,Vic
8188,2016-01-06,NA,1,4,1,Vic
8188,2016-01-06,NA,1,5,7,Vic
8188,2016-01-06,NA,1,6,17,Vic
8188,2016-01-06,NA,1,7,78,Vic
8188,2016-01-06,NA,1,8,92,Vic
8188,2016-01-06,NA,1,9,41,Vic
